dataset: C
instance: RM3
+-----------+
2D Packing Heuristic in Truck P083395101
Min2DVol: 34.56000000000002 [m2]
Stack 0 with items: ['0090038200_28022023001529', '0090038200_28022023001410']
Stack 1 with items: ['0090038200_28022023004984', '0090038200_28022023001228', '0090038200_28022023001228']
Stack 2 with items: ['0090038200_28022023015558', '0090038200_28022023015558', '0090038200_28022023015558']
Stack 3 with items: ['0090038200_28022023015558', '0090038200_28022023015024', '0090038200_28022023015024']
Stack 4 with items: ['0090038200_28022023013974', '0090038200_28022023013688', '0090038200_28022023013688']
Stack 5 with items: ['0090038200_28022023013688', '0090038200_28022023013225', '0090038200_28022023011740']
Stack 6 with items: ['0090038200_28022023010836', '0090038200_28022023010507', '0090038200_28022023010177']
Stack 7 with items: ['0090038200_28022023009304', '0090038200_28022023008920', '0090038200_28022023009304']
Stack 8 with items: ['0090038200_28022023008920', '0090038200_28022023008920', '0090038200_28022023008920']
Stack 9 with items: ['0090038200_28022023008920', '0090038200_28022023008855', '0090038200_28022023008818']
Stack 10 with items: ['0090038200_28022023007734', '0090038200_28022023007150', '0090038200_28022023007734']
Stack 11 with items: ['0090038200_28022023007150', '0090038200_28022023005924', '0090038200_28022023007150']
Stack 12 with items: ['0090038200_28022023005924', '0090038200_28022023005902', '0090038200_28022023005434']
Stack 13 with items: ['0090038200_28022023005434', '0090038200_28022023005434', '0090038200_28022023005434']
Stack 14 with items: ['0090038200_28022023005434', '0090038200_28022023005434', '0090038200_28022023005434']
Stack 15 with items: ['0090038200_28022023005434', '0090038200_28022023005434', '0090038200_28022023005434']
Stack 16 with items: ['0090038200_28022023005087', '0090038200_28022023004389', '0090038200_28022023003699']
Stacks not packed:
Stack 14 missing: ['0090038200_28022023005434', '0090038200_28022023005434', '0090038200_28022023005434']
Stack 15 missing: ['0090038200_28022023005434', '0090038200_28022023005434', '0090038200_28022023005434']
