dataset: B
instance: MA
+-----------+
2D Packing Heuristic in Truck P326038501
Min2DVol: 31.680000000000003 [m2]
Stack 0 with items: ['0090016200_26102022009995', '0090016200_26102022001007']
Stack 1 with items: ['0090016200_26102022018043', '0090016200_26102022018043']
Stack 2 with items: ['0090016200_26102022018043', '0090016200_26102022018043']
Stack 3 with items: ['0090016200_26102022014079', '0090016200_26102022014079']
Stack 4 with items: ['0090016200_26102022014079', '0090016200_26102022014079']
Stack 5 with items: ['0090016200_26102022014079', '0090016200_26102022014079']
Stack 6 with items: ['0090016200_26102022014079', '0090016200_26102022014079']
Stack 7 with items: ['0090016200_26102022014079', '0090016200_26102022014079']
Stack 8 with items: ['0090016200_26102022014079', '0090016200_26102022006937']
Stack 9 with items: ['0090016200_26102022002509', '0090016200_26102022002315']
Stack 10 with items: ['0090016200_26102022002315', '0090016200_26102022002315']
Stack 11 with items: ['0090016200_26102022002315', '0090016200_26102022002315']
Stack 12 with items: ['0090016200_26102022002315', '0090016200_26102022002315']
Stack 13 with items: ['0090016200_26102022002315', '0090016200_26102022002315']
Stack 14 with items: ['0090016200_26102022002315', '0090016200_26102022002315']
Stacks not packed:
Stack 0 missing: ['0090016200_26102022009995', '0090016200_26102022001007']
