dataset: C
instance: MA3
+-----------+
2D Packing Heuristic in Truck P072039101
Min2DVol: 33.599999999999994 [m2]
Stack 0 with items: ['0090016200_28022023029613', '0090016200_28022023028706', '0090016200_28022023028706']
Stack 1 with items: ['0090016200_28022023028706', '0090016200_28022023027865', '0090016200_28022023028706']
Stack 2 with items: ['0090016200_28022023025683', '0090016200_28022023025683', '0090016200_28022023025683']
Stack 3 with items: ['0090016200_28022023023880', '0090016200_28022023023880', '0090016200_28022023023880']
Stack 4 with items: ['0090016200_28022023023880', '0090016200_28022023023880', '0090016200_28022023023880']
Stack 5 with items: ['0090016200_28022023023880', '0090016200_28022023023880', '0090016200_28022023023880']
Stack 6 with items: ['0090016200_28022023023880', '0090016200_28022023018490', '0090016200_28022023017229']
Stack 7 with items: ['0090016200_28022023017229', '0090016200_28022023017229', '0090016200_28022023017229']
Stack 8 with items: ['0090016200_28022023017229', '0090016200_28022023016795', '0090016200_28022023016795']
Stack 9 with items: ['0090016200_28022023016795', '0090016200_28022023016795', '0090016200_28022023016795']
Stack 10 with items: ['0090016200_28022023016795', '0090016200_28022023016795', '0090016200_28022023016795']
Stack 11 with items: ['0090016200_28022023016795', '0090016200_28022023016795', '0090016200_28022023016795']
Stack 12 with items: ['0090016200_28022023016795', '0090016200_28022023016795', '0090016200_28022023016795']
Stack 13 with items: ['0090016200_28022023016795', '0090016200_28022023015071', '0090016200_28022023016795']
Stack 14 with items: ['0090016200_28022023011338', '0090016200_28022023011338', '0090016200_28022023011338']
Stack 15 with items: ['0090016200_28022023008414', '0090016200_28022023007811', '0090016200_28022023007811']
Stack 16 with items: ['0090016200_28022023007811', '0090016200_28022023007811', '0090016200_28022023007811']
Stack 17 with items: ['0090016200_28022023007811', '0090016200_28022023007811', '0090016200_28022023007811']
Stack 18 with items: ['0090016200_28022023007811', '0090016200_28022023007811', '0090016200_28022023007811']
Stack 19 with items: ['0090016200_28022023007811', '0090016200_28022023007811', '0090016200_28022023007811']
Stack 20 with items: ['0090016200_28022023005779', '0090016200_28022023003346', '0090016200_28022023001799']
Stack 21 with items: ['0090016200_28022023001799', '0090016200_28022023001799', '0090016200_28022023001799']
Stack 22 with items: ['0090016200_28022023001799', '0090016200_28022023000938', '0090016200_28022023000938']
Stack 23 with items: ['0090016200_28022023000938', '0090016200_28022023000938', '0090016200_28022023000938']
Stack 24 with items: ['0090016200_28022023000938', '0090016200_28022023000938', '0090016200_28022023000938']
Stack 25 with items: ['0090016200_28022023000938', '0090016200_28022023000938', '0090016200_28022023000938']
Stack 26 with items: ['0090016200_28022023000938', '0090016200_28022023000193', '0090016200_28022023000938']
Stack 27 with items: ['0090016200_28022023000193', '0090016200_28022023000193', '0090016200_28022023000193']
Stacks not packed:
Stack 0 missing: ['0090016200_28022023029613', '0090016200_28022023028706', '0090016200_28022023028706']
Stack 1 missing: ['0090016200_28022023028706', '0090016200_28022023027865', '0090016200_28022023028706']
