dataset: X
instance: TR6
+-----------+
2D Packing Heuristic in Truck P202420405
Min2DVol: 30.73805999999999 [m2]
Stack 0 with items: ['0090017000_14062023005491', '0090017000_14062023000498']
Stack 1 with items: ['0090017000_14062023032787', '0090017000_14062023032787', '0090017000_14062023032787']
Stack 2 with items: ['0090017000_14062023032787', '0090017000_14062023028060', '0090017000_14062023028060']
Stack 3 with items: ['0090017000_14062023003511', '0090017000_14062023032787', '0090017000_14062023032787']
Stack 4 with items: ['0090017000_14062023032787', '0090017000_14062023032787', '0090017000_14062023032787']
Stack 5 with items: ['0090017000_14062023021523', '0090017000_14062023021523', '0090017000_14062023021523']
Stack 6 with items: ['0090017000_14062023041476', '0090017000_14062023041476', '0090017000_14062023041476']
Stack 7 with items: ['0090017000_14062023043104', '0090017000_14062023042999', '0090017000_14062023043104']
Stack 8 with items: ['0090017000_14062023040168', '0090017000_14062023040168', '0090017000_14062023040168']
Stack 9 with items: ['0090017000_14062023040168', '0090017000_14062023040168', '0090017000_14062023040168']
Stack 10 with items: ['0090017000_14062023040168', '0090017000_14062023034872', '0090017000_14062023034872']
Stack 11 with items: ['0090017000_14062023034176', '0090017000_14062023027263', '0090017000_14062023027263']
Stack 12 with items: ['0090017000_14062023027263', '0090017000_14062023027263', '0090017000_14062023027263']
Stack 13 with items: ['0090017000_14062023027263', '0090017000_14062023027263', '0090017000_14062023027263']
Stack 14 with items: ['0090017000_14062023027118', '0090017000_14062023022357', '0090017000_14062023022357']
Stack 15 with items: ['0090017000_14062023022357', '0090017000_14062023017415', '0090017000_14062023014259']
Stack 16 with items: ['0090017000_14062023014259', '0090017000_14062023014259', '0090017000_14062023014259']
Stack 17 with items: ['0090017000_14062023012733', '0090017000_14062023009685', '0090017000_14062023009685']
Stack 18 with items: ['0090017000_14062023004759', '0090017000_14062023004759', '0090017000_14062023004759']
Stack 19 with items: ['0090017000_14062023004759', '0090017000_14062023004422', '0090017000_14062023004326']
Stack 20 with items: ['0090017000_14062023004219', '0090017000_14062023004219', '0090017000_14062023004219']
Stack 21 with items: ['0090017000_14062023004219', '0090017000_14062023004219', '0090017000_14062023004219']
Heuristic packed all stacks
