dataset: X
instance: AS4
+-----------+
2D Packing Heuristic in Truck P178709601
Min2DVol: 33.6 [m2]
Stack 0 with items: ['0090018000_14062023012005', '0090018000_14062023012005']
Stack 1 with items: ['0090018000_14062023012005', '0090018000_14062023004644']
Stack 2 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 3 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 4 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 5 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 6 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 7 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 8 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 9 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 10 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 11 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 12 with items: ['0090018000_14062023004644', '0090018000_14062023004644']
Stack 13 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Stack 14 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Stack 15 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Stack 16 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Stack 17 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Stack 18 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Stack 19 with items: ['0090018000_14062023002320', '0090018000_14062023002320']
Heuristic packed all stacks
