dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P243167101
Min2DVol: 25.857000000000003 [m2]
Stack 0 with items: ['0090016900_14062023023035', '0090016900_14062023023035', '0090016900_14062023023035', '0090016900_14062023023035']
Stack 1 with items: ['0090016900_14062023023035', '0090016900_14062023023035', '0090016900_14062023023035', '0090016900_14062023023035']
Stack 2 with items: ['0090016900_14062023023035', '0090016900_14062023023035', '0090016900_14062023023035', '0090016900_14062023023035']
Stack 3 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 4 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 5 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 6 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 7 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 8 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 9 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 10 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 11 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stack 12 with items: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
Stacks not packed:
Stack 12 missing: ['0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680', '0090016900_14062023018680']
