dataset: X
instance: TR
+-----------+
2D Packing Heuristic in Truck P199272601
Min2DVol: 18.63612 [m2]
Stack 0 with items: ['0090017000_08062023032366', '0090017000_08062023008244', '0090017000_08062023032366', '0090017000_08062023032366', '0090017000_08062023032366', '0090017000_08062023039438', '0090017000_08062023039438']
Stack 1 with items: ['0090017000_08062023017370']
Stack 2 with items: ['0090017000_08062023025422', '0090017000_08062023019354']
Stack 3 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 4 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 5 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 6 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 7 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 8 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 9 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 10 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 11 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 12 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 13 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 14 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 15 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 16 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 17 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 18 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 19 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 20 with items: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 21 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 22 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 23 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 24 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 25 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 26 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 27 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 28 with items: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023020185']
Stack 29 with items: ['0090017000_08062023033460']
Stack 30 with items: ['0090017000_08062023041486', '0090017000_08062023036547']
Stacks not packed:
Stack 15 missing: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 16 missing: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 17 missing: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 18 missing: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 19 missing: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 20 missing: ['0090017000_08062023030325', '0090017000_08062023030325', '0090017000_08062023035817']
Stack 21 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 22 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 23 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 24 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 25 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 26 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
Stack 27 missing: ['0090017000_08062023030325', '0090017000_08062023020185', '0090017000_08062023030325']
