dataset: X
instance: AS7
+-----------+
2D Packing Heuristic in Truck P185730401
Min2DVol: 36.60000000000005 [m2]
Stack 0 with items: ['0090018000_14062023014679', '0090018000_14062023000056', '0090018000_14062023014679']
Stack 1 with items: ['0090018000_14062023014447', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 2 with items: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 3 with items: ['0090018000_14062023014679', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 4 with items: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 5 with items: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 6 with items: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 7 with items: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 8 with items: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 9 with items: ['0090018000_14062023007728', '0090018000_14062023000056', '0090018000_14062023014447']
Stack 10 with items: ['0090018000_14062023007958', '0090018000_14062023000547', '0090018000_14062023007958']
Stack 11 with items: ['0090018000_14062023014207', '0090018000_14062023007958', '0090018000_14062023000547']
Stack 12 with items: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 13 with items: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 14 with items: ['0090018000_14062023007958', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 15 with items: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 16 with items: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 17 with items: ['0090018000_14062023007728', '0090018000_14062023007728', '0090018000_14062023007958']
Stack 18 with items: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 19 with items: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023014679']
Stack 20 with items: ['0090018000_14062023014207', '0090018000_14062023014207', '0090018000_14062023014207']
Stack 21 with items: ['0090018000_14062023003604', '0090018000_14062023010190', '0090018000_14062023010993']
Stack 22 with items: ['0090018000_14062023000485', '0090018000_14062023006499', '0090018000_14062023006499', '0090018000_14062023013875']
Stack 23 with items: ['0090018000_14062023013857', '0090018000_14062023012618', '0090018000_14062023012618']
Stack 24 with items: ['0090018000_14062023012618', '0090018000_14062023012618', '0090018000_14062023012618']
Stack 25 with items: ['0090018000_14062023012618', '0090018000_14062023012618', '0090018000_14062023012618']
Stack 26 with items: ['0090018000_14062023012618', '0090018000_14062023012618', '0090018000_14062023012618']
Stack 27 with items: ['0090018000_14062023012618', '0090018000_14062023012075', '0090018000_14062023012618']
Stack 28 with items: ['0090018000_14062023012075', '0090018000_14062023012075', '0090018000_14062023012075']
Stack 29 with items: ['0090018000_14062023012075', '0090018000_14062023012075', '0090018000_14062023012075']
Stack 30 with items: ['0090018000_14062023012075', '0090018000_14062023010519', '0090018000_14062023012075']
Stack 31 with items: ['0090018000_14062023010519', '0090018000_14062023009574', '0090018000_14062023009574']
Stack 32 with items: ['0090018000_14062023005933', '0090018000_14062023004809', '0090018000_14062023004809']
Stack 33 with items: ['0090018000_14062023004809', '0090018000_14062023004809', '0090018000_14062023004809']
Stack 34 with items: ['0090018000_14062023004809', '0090018000_14062023004809', '0090018000_14062023004809']
Stack 35 with items: ['0090018000_14062023002863', '0090018000_14062023002863', '0090018000_14062023002863']
Stack 36 with items: ['0090018000_14062023002863', '0090018000_14062023002863', '0090018000_14062023002863']
Stack 37 with items: ['0090018000_14062023002863', '0090018000_14062023002863', '0090018000_14062023002863']
Stack 38 with items: ['0090018000_14062023002863', '0090018000_14062023002863', '0090018000_14062023002863']
Stack 39 with items: ['0090018000_14062023002863', '0090018000_14062023002863', '0090018000_14062023002863']
Stack 40 with items: ['0090018000_14062023002863', '0090018000_14062023002671', '0090018000_14062023002671']
Stack 41 with items: ['0090018000_14062023002602', '0090018000_14062023002602', '0090018000_14062023002602']
Stack 42 with items: ['0090018000_14062023002602', '0090018000_14062023002602', '0090018000_14062023002602']
Stack 43 with items: ['0090018000_14062023002602', '0090018000_14062023002602', '0090018000_14062023002602']
Stack 44 with items: ['0090018000_14062023002602', '0090018000_14062023002602', '0090018000_14062023002602']
Stack 45 with items: ['0090018000_14062023002602', '0090018000_14062023002602', '0090018000_14062023002602']
Stack 46 with items: ['0090018000_14062023002602', '0090018000_14062023002561', '0090018000_14062023002561']
Stack 47 with items: ['0090018000_14062023002358', '0090018000_14062023002176', '0090018000_14062023002176']
Stack 48 with items: ['0090018000_14062023006623']
Stacks not packed:
Stack 0 missing: ['0090018000_14062023014679', '0090018000_14062023000056', '0090018000_14062023014679']
Stack 2 missing: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 3 missing: ['0090018000_14062023014679', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 4 missing: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 5 missing: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 6 missing: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 7 missing: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 8 missing: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 9 missing: ['0090018000_14062023007728', '0090018000_14062023000056', '0090018000_14062023014447']
Stack 10 missing: ['0090018000_14062023007958', '0090018000_14062023000547', '0090018000_14062023007958']
Stack 11 missing: ['0090018000_14062023014207', '0090018000_14062023007958', '0090018000_14062023000547']
Stack 12 missing: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 13 missing: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 14 missing: ['0090018000_14062023007958', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 15 missing: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 16 missing: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023007958']
Stack 17 missing: ['0090018000_14062023007728', '0090018000_14062023007728', '0090018000_14062023007958']
Stack 18 missing: ['0090018000_14062023014447', '0090018000_14062023014447', '0090018000_14062023014447']
Stack 19 missing: ['0090018000_14062023007958', '0090018000_14062023007958', '0090018000_14062023014679']
Stack 20 missing: ['0090018000_14062023014207', '0090018000_14062023014207', '0090018000_14062023014207']
