dataset: X
instance: SA7
+-----------+
2D Packing Heuristic in Truck P202056321
Min2DVol: 30.960000000000008 [m2]
Stack 0 with items: ['0090017100_14062023024342', '0090017100_14062023024342', '0090017100_14062023024342']
Stack 1 with items: ['0090017100_14062023024342', '0090017100_14062023023950', '0090017100_14062023024342']
Stack 2 with items: ['0090017100_14062023023950', '0090017100_14062023023950', '0090017100_14062023023950']
Stack 3 with items: ['0090017100_14062023023950', '0090017100_14062023021106', '0090017100_14062023023950']
Stack 4 with items: ['0090017100_14062023017540', '0090017100_14062023011147', '0090017100_14062023017540']
Stack 5 with items: ['0090017100_14062023011147', '0090017100_14062023009611', '0090017100_14062023011147']
Stack 6 with items: ['0090017100_14062023007053', '0090017100_14062023007053', '0090017100_14062023007053']
Stack 7 with items: ['0090017100_14062023019322', '0090017100_14062023019322']
Stack 8 with items: ['0090017100_14062023008798', '0090017100_14062023008798']
Stack 9 with items: ['0090017100_14062023019322', '0090017100_14062023013749']
Stack 10 with items: ['0090017100_14062023013749', '0090017100_14062023013749']
Stack 11 with items: ['0090017100_14062023013749', '0090017100_14062023013749']
Stack 12 with items: ['0090017100_14062023019322', '0090017100_14062023013749']
Stack 13 with items: ['0090017100_14062023019322', '0090017100_14062023013749']
Stack 14 with items: ['0090017100_14062023013749', '0090017100_14062023013749']
Stack 15 with items: ['0090017100_14062023019322', '0090017100_14062023019322']
Stack 16 with items: ['0090017100_14062023019322', '0090017100_14062023013749']
Stack 17 with items: ['0090017100_14062023009664', '0090017100_14062023009664']
Stack 18 with items: ['0090017100_14062023009664', '0090017100_14062023009664']
Heuristic packed all stacks
