dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P185161407
Min2DVol: 31.902000000000008 [m2]
Stack 0 with items: ['0090016900_14062023025744', '0090016900_14062023025744', '0090016900_14062023025744', '0090016900_14062023025744']
Stack 1 with items: ['0090016900_14062023025744', '0090016900_14062023025744', '0090016900_14062023025744', '0090016900_14062023025744']
Stack 2 with items: ['0090016900_14062023025744', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023025744']
Stack 3 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 4 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 5 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 6 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 7 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 8 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 9 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 10 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 11 with items: ['0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888', '0090016900_14062023009888']
Stack 12 with items: ['0090016900_14062023009888', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023009888']
Stack 13 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 14 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 15 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 16 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 17 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 18 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 19 with items: ['0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530', '0090016900_14062023004530']
Stack 20 with items: ['0090016900_14062023008539', '0090016900_14062023008539']
Heuristic packed all stacks
