dataset: C
instance: MA3
+-----------+
2D Packing Heuristic in Truck P072038703
Min2DVol: 32.52641999999999 [m2]
Stack 0 with items: ['0090016200_28022023004451', '0090016200_28022023031377']
Stack 1 with items: ['0090016200_28022023023309', '0090016200_28022023023309']
Stack 2 with items: ['0090016200_28022023009561', '0090016200_28022023027449']
Stack 3 with items: ['0090016200_28022023001298', '0090016200_28022023027453']
Stack 4 with items: ['0090016200_28022023031377', '0090016200_28022023031377']
Stack 5 with items: ['0090016200_28022023027449', '0090016200_28022023027449']
Stack 6 with items: ['0090016200_28022023023309', '0090016200_28022023023309']
Stack 7 with items: ['0090016200_28022023030691', '0090016200_28022023027187', '0090016200_28022023030691']
Stack 8 with items: ['0090016200_28022023027187', '0090016200_28022023027187', '0090016200_28022023027187']
Stack 9 with items: ['0090016200_28022023027187', '0090016200_28022023027187', '0090016200_28022023027187']
Stack 10 with items: ['0090016200_28022023027187', '0090016200_28022023024843', '0090016200_28022023024843']
Stack 11 with items: ['0090016200_28022023024843', '0090016200_28022023024843', '0090016200_28022023024843']
Stack 12 with items: ['0090016200_28022023024843', '0090016200_28022023021632', '0090016200_28022023021632']
Stack 13 with items: ['0090016200_28022023016687', '0090016200_28022023016687', '0090016200_28022023016687']
Stack 14 with items: ['0090016200_28022023016687', '0090016200_28022023016687', '0090016200_28022023016687']
Stack 15 with items: ['0090016200_28022023014655', '0090016200_28022023014655', '0090016200_28022023014655']
Stack 16 with items: ['0090016200_28022023014655', '0090016200_28022023014655', '0090016200_28022023014655']
Stack 17 with items: ['0090016200_28022023014655', '0090016200_28022023014655', '0090016200_28022023014655']
Stack 18 with items: ['0090016200_28022023014655', '0090016200_28022023014655', '0090016200_28022023014655']
Stack 19 with items: ['0090016200_28022023014655', '0090016200_28022023014655', '0090016200_28022023014655']
Stack 20 with items: ['0090016200_28022023014655', '0090016200_28022023012028', '0090016200_28022023014655']
Stack 21 with items: ['0090016200_28022023012028', '0090016200_28022023012028', '0090016200_28022023012028']
Stack 22 with items: ['0090016200_28022023012028', '0090016200_28022023011357', '0090016200_28022023011357']
Stack 23 with items: ['0090016200_28022023011357', '0090016200_28022023011357', '0090016200_28022023011357']
Stack 24 with items: ['0090016200_28022023011357', '0090016200_28022023011357', '0090016200_28022023011357']
Stack 25 with items: ['0090016200_28022023011357', '0090016200_28022023011357', '0090016200_28022023011357']
Stack 26 with items: ['0090016200_28022023011357', '0090016200_28022023011357', '0090016200_28022023011357']
Stacks not packed:
Stack 11 missing: ['0090016200_28022023024843', '0090016200_28022023024843', '0090016200_28022023024843']
