dataset: X
instance: MT4
+-----------+
2D Packing Heuristic in Truck P202523409
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0091017700_14062023004256', '0091017700_14062023002036']
Stack 1 with items: ['0091017700_14062023005019', '0091017700_14062023003508']
Stack 2 with items: ['0091017700_14062023003736', '0091017700_14062023000688']
Stack 3 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 4 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 5 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 6 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 7 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 8 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 9 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 10 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 11 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 12 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 13 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 14 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 15 with items: ['0091017700_14062023000903', '0091017700_14062023000903', '0091017700_14062023000903']
Stack 16 with items: ['0091017700_14062023004999', '0091017700_14062023004428', '0091017700_14062023004999']
Stack 17 with items: ['0091017700_14062023004999', '0091017700_14062023004428', '0091017700_14062023004199']
Stack 18 with items: ['0091017700_14062023004199', '0091017700_14062023004199', '0091017700_14062023004199']
Stack 19 with items: ['0091017700_14062023004199', '0091017700_14062023003920', '0091017700_14062023004199']
Stack 20 with items: ['0091017700_14062023002677', '0091017700_14062023002677', '0091017700_14062023002677']
Stack 21 with items: ['0091017700_14062023002677', '0091017700_14062023001867', '0091017700_14062023002677']
Stack 22 with items: ['0091017700_14062023001540', '0091017700_14062023001498', '0091017700_14062023001540']
Stack 23 with items: ['0091017700_14062023001498', '0091017700_14062023001498', '0091017700_14062023001498']
Stack 24 with items: ['0091017700_14062023001498', '0091017700_14062023001498', '0091017700_14062023001498']
Stack 25 with items: ['0091017700_14062023001498', '0091017700_14062023001498', '0091017700_14062023001498']
Heuristic packed all stacks
