dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P069386101
Min2DVol: 31.752239999999993 [m2]
Stack 0 with items: ['0090038300_28022023008144', '0090038300_28022023007017']
Stack 1 with items: ['0090038300_28022023007017', '0090038300_28022023007017']
Stack 2 with items: ['0090038300_28022023029898', '0090038300_28022023025976']
Stack 3 with items: ['0090038300_28022023025976', '0090038300_28022023025976']
Stack 4 with items: ['0090038300_28022023028561', '0090038300_28022023028539', '0090038300_28022023028539']
Stack 5 with items: ['0090038300_28022023028539', '0090038300_28022023028539', '0090038300_28022023028539']
Stack 6 with items: ['0090038300_28022023028539', '0090038300_28022023028539', '0090038300_28022023028539']
Stack 7 with items: ['0090038300_28022023022283', '0090038300_28022023022283', '0090038300_28022023022283']
Stack 8 with items: ['0090038300_28022023022283', '0090038300_28022023022283', '0090038300_28022023022283']
Stack 9 with items: ['0090038300_28022023022283', '0090038300_28022023013592', '0090038300_28022023022283']
Stack 10 with items: ['0090038300_28022023013592', '0090038300_28022023013592', '0090038300_28022023013592']
Stack 11 with items: ['0090038300_28022023013592', '0090038300_28022023013592', '0090038300_28022023013592']
Stack 12 with items: ['0090038300_28022023013592', '0090038300_28022023013592', '0090038300_28022023013592']
Stack 13 with items: ['0090038300_28022023013592', '0090038300_28022023013592', '0090038300_28022023013592']
Stack 14 with items: ['0090038300_28022023013592', '0090038300_28022023013538', '0090038300_28022023013592']
Stack 15 with items: ['0090038300_28022023013538', '0090038300_28022023013538', '0090038300_28022023013538']
Stack 16 with items: ['0090038300_28022023013538', '0090038300_28022023013538', '0090038300_28022023013538']
Stack 17 with items: ['0090038300_28022023013538', '0090038300_28022023013538', '0090038300_28022023013538']
Stack 18 with items: ['0090038300_28022023013538', '0090038300_28022023013538', '0090038300_28022023013538']
Stack 19 with items: ['0090038300_28022023013538', '0090038300_28022023011236', '0090038300_28022023013538']
Stack 20 with items: ['0090038300_28022023020012', '0090038300_28022023020012', '0090038300_28022023020012']
Stack 21 with items: ['0090038300_28022023020012', '0090038300_28022023024180', '0090038300_28022023025509']
Stack 22 with items: ['0090038300_28022023017496', '0090038300_28022023024180', '0090038300_28022023025509']
Stack 23 with items: ['0090038300_28022023025509', '0090038300_28022023025509', '0090038300_28022023025509']
Heuristic packed all stacks
