dataset: C
instance: TR
+-----------+
2D Packing Heuristic in Truck P090420401
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0090017000_27022023035115', '0090017000_27022023035115']
Stack 1 with items: ['0090017000_27022023035115', '0090017000_27022023035115']
Stack 2 with items: ['0090017000_27022023001804', '0090017000_27022023001804']
Stack 3 with items: ['0090017000_27022023035066', '0090017000_27022023035066', '0090017000_27022023035066']
Stack 4 with items: ['0090017000_27022023035066', '0090017000_27022023034675', '0090017000_27022023035066']
Stack 5 with items: ['0090017000_27022023028201', '0090017000_27022023011728', '0090017000_27022023028201']
Stack 6 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 7 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 8 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 9 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 10 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 11 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 12 with items: ['0090017000_27022023022376', '0090017000_27022023022376', '0090017000_27022023022376']
Stack 13 with items: ['0090017000_27022023022376', '0090017000_27022023007875', '0090017000_27022023022376']
Stack 14 with items: ['0090017000_27022023010515', '0090017000_27022023010515', '0090017000_27022023010515']
Stack 15 with items: ['0090017000_27022023010515', '0090017000_27022023009586', '0090017000_27022023008377']
Stack 16 with items: ['0090017000_27022023008377', '0090017000_27022023004952', '0090017000_27022023004952']
Stack 17 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 18 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 19 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 20 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 21 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 22 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 23 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 24 with items: ['0090017000_27022023007875', '0090017000_27022023007875', '0090017000_27022023007875']
Stack 25 with items: ['0090017000_27022023004952', '0090017000_27022023004952', '0090017000_27022023004952']
Heuristic packed all stacks
