dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P196382409
Min2DVol: 31.938059999999986 [m2]
Stack 0 with items: ['0090038300_14062023010021', '0090038300_14062023000484']
Stack 1 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 2 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 3 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 4 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 5 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 6 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 7 with items: ['0090038300_14062023011053', '0090038300_14062023011053', '0090038300_14062023011053']
Stack 8 with items: ['0090038300_14062023011053', '0090038300_14062023010623', '0090038300_14062023008896']
Stack 9 with items: ['0090038300_14062023008896', '0090038300_14062023007738', '0090038300_14062023007402']
Stack 10 with items: ['0090038300_14062023007402', '0090038300_14062023007190', '0090038300_14062023007190']
Stack 11 with items: ['0090038300_14062023007190', '0090038300_14062023006738', '0090038300_14062023007190']
Stack 12 with items: ['0090038300_14062023006738', '0090038300_14062023006020', '0090038300_14062023006020']
Stack 13 with items: ['0090038300_14062023006020', '0090038300_14062023006020', '0090038300_14062023006020']
Stack 14 with items: ['0090038300_14062023006020', '0090038300_14062023005078', '0090038300_14062023003150']
Stack 15 with items: ['0090038300_14062023003150', '0090038300_14062023003150', '0090038300_14062023003150']
Stack 16 with items: ['0090038300_14062023003150', '0090038300_14062023003150', '0090038300_14062023003150']
Stack 17 with items: ['0090038300_14062023003150', '0090038300_14062023003150', '0090038300_14062023003150']
Stack 18 with items: ['0090038300_14062023003150', '0090038300_14062023003125', '0090038300_14062023003150']
Stack 19 with items: ['0090038300_14062023002428', '0090038300_14062023002428', '0090038300_14062023002428']
Stack 20 with items: ['0090038300_14062023002428', '0090038300_14062023001469', '0090038300_14062023001031']
Stack 21 with items: ['0090038300_14062023001031', '0090038300_14062023000934', '0090038300_14062023000934']
Stack 22 with items: ['0090038300_14062023000934', '0090038300_14062023000934', '0090038300_14062023000934']
Stack 23 with items: ['0090038300_14062023000934', '0090038300_14062023000934', '0090038300_14062023000934']
Stack 24 with items: ['0090038300_14062023000918', '0090038300_14062023000918', '0090038300_14062023000918']
Stack 25 with items: ['0090038300_14062023004978', '0090038300_14062023004978', '0090038300_14062023010701']
Stacks not packed:
Stack 11 missing: ['0090038300_14062023007190', '0090038300_14062023006738', '0090038300_14062023007190']
