dataset: X
instance: MA4
+-----------+
2D Packing Heuristic in Truck P199038101
Min2DVol: 32.01599999999999 [m2]
Stack 0 with items: ['0090016200_14062023019660', '0090016200_14062023019660']
Stack 1 with items: ['0090016200_14062023027538', '0090016200_14062023027538']
Stack 2 with items: ['0090016200_14062023000119', '0090016200_14062023019660']
Stack 3 with items: ['0090016200_14062023002309', '0090016200_14062023023080']
Stack 4 with items: ['0090016200_14062023031901', '0090016200_14062023031901', '0090016200_14062023031901']
Stack 5 with items: ['0090016200_14062023031901', '0090016200_14062023031500', '0090016200_14062023031500']
Stack 6 with items: ['0090016200_14062023031500', '0090016200_14062023026685', '0090016200_14062023031500']
Stack 7 with items: ['0090016200_14062023026685', '0090016200_14062023026685', '0090016200_14062023026685']
Stack 8 with items: ['0090016200_14062023025656', '0090016200_14062023021462', '0090016200_14062023017687']
Stack 9 with items: ['0090016200_14062023008757', '0090016200_14062023008631', '0090016200_14062023008757']
Stack 10 with items: ['0090016200_14062023008584', '0090016200_14062023008584', '0090016200_14062023008584']
Stack 11 with items: ['0090016200_14062023008584', '0090016200_14062023007106', '0090016200_14062023007106']
Stack 12 with items: ['0090016200_14062023007106', '0090016200_14062023007106', '0090016200_14062023007106']
Stack 13 with items: ['0090016200_14062023005871', '0090016200_14062023004511', '0090016200_14062023004511']
Stack 14 with items: ['0090016200_14062023004511', '0090016200_14062023002993', '0090016200_14062023004511']
Stack 15 with items: ['0090016200_14062023002993', '0090016200_14062023002993', '0090016200_14062023002993']
Stack 16 with items: ['0090016200_14062023002993', '0090016200_14062023002993', '0090016200_14062023002993']
Stack 17 with items: ['0090016200_14062023002993', '0090016200_14062023002993', '0090016200_14062023002993']
Stack 18 with items: ['0090016200_14062023002993', '0090016200_14062023002993', '0090016200_14062023002993']
Stack 19 with items: ['0090016200_14062023002993', '0090016200_14062023001754', '0090016200_14062023002993']
Stack 20 with items: ['0090016200_14062023001754', '0090016200_14062023001148', '0090016200_14062023001148']
Stack 21 with items: ['0090016200_14062023001148', '0090016200_14062023001148', '0090016200_14062023001148']
Stack 22 with items: ['0090016200_14062023000183', '0090016200_14062023000183', '0090016200_14062023000183']
Stacks not packed:
Stack 21 missing: ['0090016200_14062023001148', '0090016200_14062023001148', '0090016200_14062023001148']
