dataset: C
instance: MA2
+-----------+
2D Packing Heuristic in Truck P096130503
Min2DVol: 19.200000000000003 [m2]
Stack 0 with items: ['0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855']
Stack 1 with items: ['0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855']
Stack 2 with items: ['0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855']
Stack 3 with items: ['0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855']
Stack 4 with items: ['0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855', '0090016200_28022023032855']
Stack 5 with items: ['0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954']
Stack 6 with items: ['0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954']
Stack 7 with items: ['0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954']
Stack 8 with items: ['0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954']
Stack 9 with items: ['0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954', '0090016200_28022023008954']
Heuristic packed all stacks
