dataset: C
instance: SA2
+-----------+
2D Packing Heuristic in Truck P074154905
Min2DVol: 31.813799999999986 [m2]
Stack 0 with items: ['0090017100_28022023001460', '0090017100_28022023001460', '0090017100_28022023001460', '0090017100_28022023001460']
Stack 1 with items: ['0090017100_28022023001383', '0090017100_28022023001383', '0090017100_28022023001383', '0090017100_28022023001383']
Stack 2 with items: ['0090017100_28022023001383', '0090017100_28022023001383', '0090017100_28022023001460', '0090017100_28022023001460']
Stack 3 with items: ['0090017100_28022023009929', '0090017100_28022023009929', '0090017100_28022023009929']
Stack 4 with items: ['0090017100_28022023009929', '0090017100_28022023009929', '0090017100_28022023009929']
Stack 5 with items: ['0090017100_28022023009929', '0090017100_28022023009929', '0090017100_28022023009929']
Stack 6 with items: ['0090017100_28022023009929', '0090017100_28022023009929', '0090017100_28022023009929']
Stack 7 with items: ['0090017100_28022023027232', '0090017100_28022023027232', '0090017100_28022023027232']
Stack 8 with items: ['0090017100_28022023027232', '0090017100_28022023027232', '0090017100_28022023027232']
Stack 9 with items: ['0090017100_28022023027232', '0090017100_28022023027232', '0090017100_28022023027232']
Stack 10 with items: ['0090017100_28022023021465', '0090017100_28022023021465', '0090017100_28022023021465']
Stack 11 with items: ['0090017100_28022023021465', '0090017100_28022023021465', '0090017100_28022023021465']
Stack 12 with items: ['0090017100_28022023021465', '0090017100_28022023021465', '0090017100_28022023021465']
Stack 13 with items: ['0090017100_28022023021097', '0090017100_28022023021097', '0090017100_28022023021097']
Stack 14 with items: ['0090017100_28022023021097', '0090017100_28022023021097', '0090017100_28022023021097']
Stack 15 with items: ['0090017100_28022023021097', '0090017100_28022023021097', '0090017100_28022023021097']
Stack 16 with items: ['0090017100_28022023021097', '0090017100_28022023021097', '0090017100_28022023021097']
Stack 17 with items: ['0090017100_28022023021097', '0090017100_28022023021097', '0090017100_28022023021097']
Stack 18 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 19 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 20 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 21 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 22 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 23 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 24 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stack 25 with items: ['0090017100_28022023020071', '0090017100_28022023020071', '0090017100_28022023020071']
Stacks not packed:
Stack 17 missing: ['0090017100_28022023021097', '0090017100_28022023021097', '0090017100_28022023021097']
