dataset: C
instance: TR2
+-----------+
2D Packing Heuristic in Truck P102278701
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0090017000_28022023011044', '0090017000_28022023010298']
Stack 1 with items: ['0090017000_28022023009903', '0090017000_28022023009903']
Stack 2 with items: ['0090017000_28022023009903', '0090017000_28022023009903']
Stack 3 with items: ['0090017000_28022023009903', '0090017000_28022023009903']
Stack 4 with items: ['0090017000_28022023009903', '0090017000_28022023009428']
Stack 5 with items: ['0090017000_28022023009428', '0090017000_28022023008342']
Stack 6 with items: ['0090017000_28022023008342', '0090017000_28022023008342']
Stack 7 with items: ['0090017000_28022023008342', '0090017000_28022023008342']
Stack 8 with items: ['0090017000_28022023008323', '0090017000_28022023008323']
Stack 9 with items: ['0090017000_28022023008323', '0090017000_28022023007524']
Stack 10 with items: ['0090017000_28022023006762', '0090017000_28022023006762']
Stack 11 with items: ['0090017000_28022023006762', '0090017000_28022023006714']
Stack 12 with items: ['0090017000_28022023006714', '0090017000_28022023006714']
Stack 13 with items: ['0090017000_28022023006714', '0090017000_28022023006714']
Stack 14 with items: ['0090017000_28022023004261', '0090017000_28022023003672']
Stack 15 with items: ['0090017000_28022023003672', '0090017000_28022023003672']
Stack 16 with items: ['0090017000_28022023003672', '0090017000_28022023000923']
Stack 17 with items: ['0090017000_28022023000923', '0090017000_28022023000923']
Stack 18 with items: ['0090017000_28022023000923', '0090017000_28022023000923']
Heuristic packed all stacks
