dataset: C
instance: AS
+-----------+
2D Packing Heuristic in Truck P075730401
Min2DVol: 37.199999999999996 [m2]
Stack 0 with items: ['0090018000_27022023015746', '0090018000_27022023002974', '0090018000_27022023013798', '0090018000_27022023002470']
Stack 1 with items: ['0090018000_27022023000384', '0090018000_27022023015716']
Stack 2 with items: ['0090018000_27022023013648', '0090018000_27022023013648', '0090018000_27022023013648']
Stack 3 with items: ['0090018000_27022023013648', '0090018000_27022023012345', '0090018000_27022023013648']
Stack 4 with items: ['0090018000_27022023011668', '0090018000_27022023011668', '0090018000_27022023011668']
Stack 5 with items: ['0090018000_27022023011668', '0090018000_27022023011668', '0090018000_27022023011668']
Stack 6 with items: ['0090018000_27022023011668', '0090018000_27022023011668', '0090018000_27022023011668']
Stack 7 with items: ['0090018000_27022023011668', '0090018000_27022023011074', '0090018000_27022023011035']
Stack 8 with items: ['0090018000_27022023011035', '0090018000_27022023011035', '0090018000_27022023011035']
Stack 9 with items: ['0090018000_27022023011035', '0090018000_27022023011035', '0090018000_27022023011035']
Stack 10 with items: ['0090018000_27022023011035', '0090018000_27022023011035', '0090018000_27022023011035']
Stack 11 with items: ['0090018000_27022023011035', '0090018000_27022023010098', '0090018000_27022023011035']
Stack 12 with items: ['0090018000_27022023010098', '0090018000_27022023010098', '0090018000_27022023010098']
Stack 13 with items: ['0090018000_27022023010098', '0090018000_27022023010098', '0090018000_27022023010098']
Stack 14 with items: ['0090018000_27022023010098', '0090018000_27022023010098', '0090018000_27022023010098']
Stack 15 with items: ['0090018000_27022023008410', '0090018000_27022023008410', '0090018000_27022023008410']
Stack 16 with items: ['0090018000_27022023008410', '0090018000_27022023008410', '0090018000_27022023008410']
Stack 17 with items: ['0090018000_27022023006151', '0090018000_27022023006151', '0090018000_27022023006151']
Stack 18 with items: ['0090018000_27022023006151', '0090018000_27022023006151', '0090018000_27022023006151']
Stack 19 with items: ['0090018000_27022023004382', '0090018000_27022023004382', '0090018000_27022023004382']
Stack 20 with items: ['0090018000_27022023004382', '0090018000_27022023004382', '0090018000_27022023004382']
Stack 21 with items: ['0090018000_27022023004382', '0090018000_27022023004382', '0090018000_27022023004382']
Stack 22 with items: ['0090018000_27022023004382', '0090018000_27022023003223', '0090018000_27022023004382']
Stack 23 with items: ['0090018000_27022023013768', '0090018000_27022023013768', '0090018000_27022023013768']
Stack 24 with items: ['0090018000_27022023013768', '0090018000_27022023013768', '0090018000_27022023013768']
Stack 25 with items: ['0090018000_27022023004298', '0090018000_27022023013768', '0090018000_27022023013768']
Stack 26 with items: ['0090018000_27022023013768', '0090018000_27022023013768', '0090018000_27022023013768']
Stack 27 with items: ['0090018000_27022023012636', '0090018000_27022023013768', '0090018000_27022023013768']
Stacks not packed:
Stack 0 missing: ['0090018000_27022023015746', '0090018000_27022023002974', '0090018000_27022023013798', '0090018000_27022023002470']
Stack 18 missing: ['0090018000_27022023006151', '0090018000_27022023006151', '0090018000_27022023006151']
