dataset: C
instance: SA
+-----------+
2D Packing Heuristic in Truck P069154909
Min2DVol: 31.68 [m2]
Stack 0 with items: ['0090017100_27022023002247', '0090017100_27022023002247']
Stack 1 with items: ['0090017100_27022023029676', '0090017100_27022023029676', '0090017100_27022023029676']
Stack 2 with items: ['0090017100_27022023029676', '0090017100_27022023029676', '0090017100_27022023029676']
Stack 3 with items: ['0090017100_27022023029676', '0090017100_27022023029676', '0090017100_27022023029676']
Stack 4 with items: ['0090017100_27022023029676', '0090017100_27022023029676', '0090017100_27022023029676']
Stack 5 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 6 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 7 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 8 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 9 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 10 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 11 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 12 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 13 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 14 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 15 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 16 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 17 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 18 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 19 with items: ['0090017100_27022023006076', '0090017100_27022023006076', '0090017100_27022023006076']
Stack 20 with items: ['0090017100_27022023028374', '0090017100_27022023028374', '0090017100_27022023028374']
Stack 21 with items: ['0090017100_27022023028374', '0090017100_27022023028374', '0090017100_27022023028374']
Stack 22 with items: ['0090017100_27022023028374', '0090017100_27022023028374', '0090017100_27022023028374']
Stack 23 with items: ['0090017100_27022023028374', '0090017100_27022023028374', '0090017100_27022023028374']
Heuristic packed all stacks
