dataset: C
instance: PA3
+-----------+
2D Packing Heuristic in Truck P094631401
Min2DVol: 31.654037999999986 [m2]
Stack 0 with items: ['0091017200_28022023035648', '0091017200_28022023035648', '0091017200_28022023035648']
Stack 1 with items: ['0091017200_28022023035648', '0091017200_28022023035648', '0091017200_28022023035648']
Stack 2 with items: ['0091017200_28022023035648', '0091017200_28022023035648', '0091017200_28022023035648']
Stack 3 with items: ['0091017200_28022023035648', '0091017200_28022023035648', '0091017200_28022023035648']
Stack 4 with items: ['0091017200_28022023035648', '0091017200_28022023033234', '0091017200_28022023035648']
Stack 5 with items: ['0091017200_28022023033234', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 6 with items: ['0091017200_28022023032067', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 7 with items: ['0091017200_28022023032067', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 8 with items: ['0091017200_28022023032067', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 9 with items: ['0091017200_28022023032067', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 10 with items: ['0091017200_28022023032067', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 11 with items: ['0091017200_28022023032067', '0091017200_28022023032067', '0091017200_28022023032067']
Stack 12 with items: ['0091017200_28022023031701', '0091017200_28022023031701', '0091017200_28022023031701']
Stack 13 with items: ['0091017200_28022023030644', '0091017200_28022023028833', '0091017200_28022023028833']
Stack 14 with items: ['0091017200_28022023028833', '0091017200_28022023028833', '0091017200_28022023028833']
Stack 15 with items: ['0091017200_28022023028833', '0091017200_28022023028833', '0091017200_28022023028833']
Stack 16 with items: ['0091017200_28022023028833', '0091017200_28022023028833', '0091017200_28022023028833']
Stack 17 with items: ['0091017200_28022023028495', '0091017200_28022023027851', '0091017200_28022023028495']
Stack 18 with items: ['0091017200_28022023027308', '0091017200_28022023027308', '0091017200_28022023027308']
Stack 19 with items: ['0091017200_28022023027308', '0091017200_28022023027308', '0091017200_28022023027308']
Stack 20 with items: ['0091017200_28022023027308', '0091017200_28022023027308', '0091017200_28022023027308']
Stack 21 with items: ['0091017200_28022023027308', '0091017200_28022023027308', '0091017200_28022023027308']
Stack 22 with items: ['0091017200_28022023027308', '0091017200_28022023027308', '0091017200_28022023027308']
Stack 23 with items: ['0091017200_28022023013188', '0091017200_28022023010620', '0091017200_28022023013188']
Stack 24 with items: ['0091017200_28022023009536', '0091017200_28022023004858', '0091017200_28022023009536']
Stack 25 with items: ['0091017200_28022023004858', '0091017200_28022023004858', '0091017200_28022023004858']
Heuristic packed all stacks
