dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P193425501
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0090017000_14062023003934', '0090017000_14062023039141']
Stack 1 with items: ['0090017000_14062023003934', '0090017000_14062023003934']
Stack 2 with items: ['0090017000_14062023003934', '0090017000_14062023003934']
Stack 3 with items: ['0090017000_14062023042590', '0090017000_14062023041943', '0090017000_14062023042590']
Stack 4 with items: ['0090017000_14062023041943', '0090017000_14062023041943', '0090017000_14062023041943']
Stack 5 with items: ['0090017000_14062023039323', '0090017000_14062023034376', '0090017000_14062023034376']
Stack 6 with items: ['0090017000_14062023034376', '0090017000_14062023025087', '0090017000_14062023034376']
Stack 7 with items: ['0090017000_14062023033692', '0090017000_14062023033692', '0090017000_14062023033692']
Stack 8 with items: ['0090017000_14062023033692', '0090017000_14062023033692', '0090017000_14062023033692']
Stack 9 with items: ['0090017000_14062023033692', '0090017000_14062023033692', '0090017000_14062023033692']
Stack 10 with items: ['0090017000_14062023033692', '0090017000_14062023033692', '0090017000_14062023033692']
Stack 11 with items: ['0090017000_14062023033692', '0090017000_14062023027620', '0090017000_14062023027620']
Stack 12 with items: ['0090017000_14062023027620', '0090017000_14062023027620', '0090017000_14062023027620']
Stack 13 with items: ['0090017000_14062023027620', '0090017000_14062023027620', '0090017000_14062023027620']
Stack 14 with items: ['0090017000_14062023027620', '0090017000_14062023027620', '0090017000_14062023027620']
Stack 15 with items: ['0090017000_14062023027620', '0090017000_14062023020973', '0090017000_14062023027620']
Stack 16 with items: ['0090017000_14062023025087', '0090017000_14062023022420', '0090017000_14062023025087']
Stack 17 with items: ['0090017000_14062023020973', '0090017000_14062023020973', '0090017000_14062023020973']
Stack 18 with items: ['0090017000_14062023020973', '0090017000_14062023020973', '0090017000_14062023020973']
Stack 19 with items: ['0090017000_14062023020973', '0090017000_14062023020973', '0090017000_14062023020973']
Stack 20 with items: ['0090017000_14062023019393', '0090017000_14062023019393', '0090017000_14062023019393']
Stack 21 with items: ['0090017000_14062023019393', '0090017000_14062023019393', '0090017000_14062023019393']
Stack 22 with items: ['0090017000_14062023019393', '0090017000_14062023019393', '0090017000_14062023019393']
Stack 23 with items: ['0090017000_14062023019393', '0090017000_14062023010479', '0090017000_14062023019393']
Stack 24 with items: ['0090017000_14062023010479', '0090017000_14062023010479', '0090017000_14062023010479']
Stack 25 with items: ['0090017000_14062023004826', '0090017000_14062023004826', '0090017000_14062023004826']
Stacks not packed:
Stack 19 missing: ['0090017000_14062023020973', '0090017000_14062023020973', '0090017000_14062023020973']
Stack 20 missing: ['0090017000_14062023019393', '0090017000_14062023019393', '0090017000_14062023019393']
Stack 21 missing: ['0090017000_14062023019393', '0090017000_14062023019393', '0090017000_14062023019393']
Stack 22 missing: ['0090017000_14062023019393', '0090017000_14062023019393', '0090017000_14062023019393']
