dataset: X
instance: TR
+-----------+
2D Packing Heuristic in Truck P205420101
Min2DVol: 31.68 [m2]
Stack 0 with items: ['0090017000_08062023034596', '0090017000_08062023029418', '0090017000_08062023028921']
Stack 1 with items: ['0090017000_08062023021792', '0090017000_08062023021792', '0090017000_08062023021792']
Stack 2 with items: ['0090017000_08062023021792', '0090017000_08062023021792', '0090017000_08062023021792']
Stack 3 with items: ['0090017000_08062023021792', '0090017000_08062023021792', '0090017000_08062023021792']
Stack 4 with items: ['0090017000_08062023018784', '0090017000_08062023018784', '0090017000_08062023018784']
Stack 5 with items: ['0090017000_08062023018784', '0090017000_08062023018784', '0090017000_08062023018784']
Stack 6 with items: ['0090017000_08062023018784', '0090017000_08062023018784', '0090017000_08062023018784']
Stack 7 with items: ['0090017000_08062023018784', '0090017000_08062023018784', '0090017000_08062023018784']
Stack 8 with items: ['0090017000_08062023018784', '0090017000_08062023018784', '0090017000_08062023018784']
Stack 9 with items: ['0090017000_08062023018784', '0090017000_08062023018784', '0090017000_08062023018784']
Stack 10 with items: ['0090017000_08062023015736', '0090017000_08062023015736', '0090017000_08062023015736']
Stack 11 with items: ['0090017000_08062023015736', '0090017000_08062023015736', '0090017000_08062023015736']
Stack 12 with items: ['0090017000_08062023015736', '0090017000_08062023015736', '0090017000_08062023015736']
Stack 13 with items: ['0090017000_08062023015736', '0090017000_08062023003491', '0090017000_08062023015736']
Stack 14 with items: ['0090017000_08062023010661', '0090017000_08062023010661', '0090017000_08062023010661']
Stack 15 with items: ['0090017000_08062023010661', '0090017000_08062023010661', '0090017000_08062023010661']
Stack 16 with items: ['0090017000_08062023010661', '0090017000_08062023010661', '0090017000_08062023010661']
Stack 17 with items: ['0090017000_08062023010661', '0090017000_08062023010661', '0090017000_08062023010661']
Stack 18 with items: ['0090017000_08062023010661', '0090017000_08062023010661', '0090017000_08062023010661']
Stack 19 with items: ['0090017000_08062023010661', '0090017000_08062023010661', '0090017000_08062023010661']
Stack 20 with items: ['0090017000_08062023015027', '0090017000_08062023015027', '0090017000_08062023015027']
Stack 21 with items: ['0090017000_08062023035069', '0090017000_08062023015027', '0090017000_08062023035069']
Stack 22 with items: ['0090017000_08062023015027', '0090017000_08062023035069', '0090017000_08062023035069']
Stack 23 with items: ['0090017000_08062023035069']
Heuristic packed all stacks
