dataset: C
instance: TA2
+-----------+
2D Packing Heuristic in Truck P074386103
Min2DVol: 30.09029999999999 [m2]
Stack 0 with items: ['0090038300_28022023000956', '0090038300_28022023000956']
Stack 1 with items: ['0090038300_28022023021351', '0090038300_28022023000956']
Stack 2 with items: ['0090038300_28022023021351', '0090038300_28022023021351']
Stack 3 with items: ['0090038300_28022023021351', '0090038300_28022023021351']
Stack 4 with items: ['0090038300_28022023000956', '0090038300_28022023000956']
Stack 5 with items: ['0090038300_28022023030842', '0090038300_28022023030842', '0090038300_28022023030842']
Stack 6 with items: ['0090038300_28022023030842', '0090038300_28022023030842', '0090038300_28022023030842']
Stack 7 with items: ['0090038300_28022023030842', '0090038300_28022023030842', '0090038300_28022023030842']
Stack 8 with items: ['0090038300_28022023030842', '0090038300_28022023027283', '0090038300_28022023030842']
Stack 9 with items: ['0090038300_28022023024072', '0090038300_28022023024072', '0090038300_28022023024072']
Stack 10 with items: ['0090038300_28022023024072', '0090038300_28022023014811', '0090038300_28022023024072']
Stack 11 with items: ['0090038300_28022023014811', '0090038300_28022023014811', '0090038300_28022023014811']
Stack 12 with items: ['0090038300_28022023014811', '0090038300_28022023014811', '0090038300_28022023014811']
Stack 13 with items: ['0090038300_28022023014811', '0090038300_28022023014811', '0090038300_28022023014811']
Stack 14 with items: ['0090038300_28022023014811', '0090038300_28022023014811', '0090038300_28022023014811']
Stack 15 with items: ['0090038300_28022023014811', '0090038300_28022023014811', '0090038300_28022023014811']
Stack 16 with items: ['0090038300_28022023014811', '0090038300_28022023014811', '0090038300_28022023014811']
Stack 17 with items: ['0090038300_28022023014811', '0090038300_28022023014297', '0090038300_28022023014811']
Stack 18 with items: ['0090038300_28022023014297', '0090038300_28022023014297', '0090038300_28022023014297']
Stack 19 with items: ['0090038300_28022023014297', '0090038300_28022023014297', '0090038300_28022023014297']
Stack 20 with items: ['0090038300_28022023014297', '0090038300_28022023014297', '0090038300_28022023014297']
Stack 21 with items: ['0090038300_28022023014297', '0090038300_28022023014297', '0090038300_28022023014297']
Stack 22 with items: ['0090038300_28022023014297', '0090038300_28022023014297', '0090038300_28022023014297']
Stack 23 with items: ['0090038300_28022023014297', '0090038300_28022023014297', '0090038300_28022023014297']
Stack 24 with items: ['0090038300_28022023014297', '0090038300_28022023013214', '0090038300_28022023014297']
Heuristic packed all stacks
