dataset: C
instance: TA2
+-----------+
2D Packing Heuristic in Truck P103384809
Min2DVol: 29.99999999999999 [m2]
Stack 0 with items: ['0090038300_28022023029276', '0090038300_28022023029276', '0090038300_28022023029276']
Stack 1 with items: ['0090038300_28022023029276', '0090038300_28022023027134', '0090038300_28022023029276']
Stack 2 with items: ['0090038300_28022023026524', '0090038300_28022023026524', '0090038300_28022023026524']
Stack 3 with items: ['0090038300_28022023026524', '0090038300_28022023026524', '0090038300_28022023026524']
Stack 4 with items: ['0090038300_28022023023291', '0090038300_28022023023291', '0090038300_28022023023291']
Stack 5 with items: ['0090038300_28022023023291', '0090038300_28022023022665', '0090038300_28022023023291']
Stack 6 with items: ['0090038300_28022023022665', '0090038300_28022023022665', '0090038300_28022023022665']
Stack 7 with items: ['0090038300_28022023022665', '0090038300_28022023016883', '0090038300_28022023022665']
Stack 8 with items: ['0090038300_28022023016883', '0090038300_28022023016883', '0090038300_28022023016883']
Stack 9 with items: ['0090038300_28022023016883', '0090038300_28022023016883', '0090038300_28022023016883']
Stack 10 with items: ['0090038300_28022023016883', '0090038300_28022023016327', '0090038300_28022023016327']
Stack 11 with items: ['0090038300_28022023016327', '0090038300_28022023016327', '0090038300_28022023016327']
Stack 12 with items: ['0090038300_28022023016327', '0090038300_28022023016327', '0090038300_28022023016327']
Stack 13 with items: ['0090038300_28022023015885', '0090038300_28022023014070', '0090038300_28022023015885']
Stack 14 with items: ['0090038300_28022023014070', '0090038300_28022023014070', '0090038300_28022023014070']
Stack 15 with items: ['0090038300_28022023014070', '0090038300_28022023014070', '0090038300_28022023014070']
Stack 16 with items: ['0090038300_28022023014070', '0090038300_28022023012600', '0090038300_28022023014070']
Stack 17 with items: ['0090038300_28022023009595', '0090038300_28022023008371', '0090038300_28022023008371']
Stack 18 with items: ['0090038300_28022023008371', '0090038300_28022023008371', '0090038300_28022023008371']
Stack 19 with items: ['0090038300_28022023008371', '0090038300_28022023006867', '0090038300_28022023006867']
Stack 20 with items: ['0090038300_28022023004792', '0090038300_28022023004403', '0090038300_28022023004403']
Stack 21 with items: ['0090038300_28022023004403', '0090038300_28022023004403', '0090038300_28022023004403']
Stack 22 with items: ['0090038300_28022023004403', '0090038300_28022023004403', '0090038300_28022023004403']
Stack 23 with items: ['0090038300_28022023004131', '0090038300_28022023004131', '0090038300_28022023004131']
Stack 24 with items: ['0090038300_28022023004131', '0090038300_28022023004131', '0090038300_28022023004131']
Heuristic packed all stacks
