dataset: X
instance: RM
+-----------+
2D Packing Heuristic in Truck P167395311
Min2DVol: 32.17806000000001 [m2]
Stack 0 with items: ['0090038200_08062023011919', '0090038200_08062023001450']
Stack 1 with items: ['0090038200_08062023028532', '0090038200_08062023027547', '0090038200_08062023028532']
Stack 2 with items: ['0090038200_08062023025158', '0090038200_08062023025158', '0090038200_08062023025158']
Stack 3 with items: ['0090038200_08062023025158', '0090038200_08062023024594', '0090038200_08062023025158']
Stack 4 with items: ['0090038200_08062023024594', '0090038200_08062023022415', '0090038200_08062023024594']
Stack 5 with items: ['0090038200_08062023020436', '0090038200_08062023019545', '0090038200_08062023019545']
Stack 6 with items: ['0090038200_08062023019153', '0090038200_08062023010203', '0090038200_08062023019153']
Stack 7 with items: ['0090038200_08062023010203', '0090038200_08062023008800', '0090038200_08062023008800']
Stack 8 with items: ['0090038200_08062023008536', '0090038200_08062023006116', '0090038200_08062023006116']
Stack 9 with items: ['0090038200_08062023005535', '0090038200_08062023005535', '0090038200_08062023005535']
Stack 10 with items: ['0090038200_08062023005355', '0090038200_08062023005355', '0090038200_08062023005355']
Stack 11 with items: ['0090038200_08062023005355', '0090038200_08062023005139', '0090038200_08062023005139']
Stack 12 with items: ['0090038200_08062023004963', '0090038200_08062023003659', '0090038200_08062023004963']
Stack 13 with items: ['0090038200_08062023002941', '0090038200_08062023002941', '0090038200_08062023002941']
Stack 14 with items: ['0090038200_08062023027573', '0090038200_08062023027573', '0090038200_08062023027573']
Stack 15 with items: ['0090038200_08062023024431', '0090038200_08062023024431', '0090038200_08062023024431']
Stack 16 with items: ['0090038200_08062023026931', '0090038200_08062023024811', '0090038200_08062023026931']
Stack 17 with items: ['0090038200_08062023024811', '0090038200_08062023004265', '0090038200_08062023024811']
Stack 18 with items: ['0090038200_08062023027573', '0090038200_08062023027573', '0090038200_08062023027573']
Stack 19 with items: ['0090038200_08062023007102', '0090038200_08062023007102', '0090038200_08062023026931']
Stack 20 with items: ['0090038200_08062023026931', '0090038200_08062023007102', '0090038200_08062023026931']
Stack 21 with items: ['0090038200_08062023026931', '0090038200_08062023027573', '0090038200_08062023027573']
Heuristic packed all stacks
