dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P082259901
Min2DVol: 28.799999999999994 [m2]
Stack 0 with items: ['0090016900_27022023047164', '0090016900_27022023047164', '0090016900_27022023047164', '0090016900_27022023047164']
Stack 1 with items: ['0090016900_27022023047164', '0090016900_27022023044295', '0090016900_27022023044295', '0090016900_27022023047164']
Stack 2 with items: ['0090016900_27022023044295', '0090016900_27022023010128', '0090016900_27022023010128', '0090016900_27022023044295']
Stack 3 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Stack 4 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Stack 5 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Stack 6 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Stack 7 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Stack 8 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Stack 9 with items: ['0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897', '0090016900_27022023004897']
Heuristic packed all stacks
