dataset: X
instance: TR7
+-----------+
2D Packing Heuristic in Truck P214424201
Min2DVol: 31.326419999999985 [m2]
Stack 0 with items: ['0090017000_14062023044457', '0090017000_14062023041820']
Stack 1 with items: ['0090017000_14062023041820', '0090017000_14062023041820']
Stack 2 with items: ['0090017000_14062023025158', '0090017000_14062023013069']
Stack 3 with items: ['0090017000_14062023012673', '0090017000_14062023006690']
Stack 4 with items: ['0090017000_14062023006690', '0090017000_14062023004180']
Stack 5 with items: ['0090017000_14062023004180', '0090017000_14062023004180']
Stack 6 with items: ['0090017000_14062023004180', '0090017000_14062023002901']
Stack 7 with items: ['0090017000_14062023041089', '0090017000_14062023041089', '0090017000_14062023041089']
Stack 8 with items: ['0090017000_14062023041089', '0090017000_14062023041089', '0090017000_14062023041089']
Stack 9 with items: ['0090017000_14062023041089', '0090017000_14062023041089', '0090017000_14062023041089']
Stack 10 with items: ['0090017000_14062023031614', '0090017000_14062023031614', '0090017000_14062023031614']
Stack 11 with items: ['0090017000_14062023031614', '0090017000_14062023008969', '0090017000_14062023031614']
Stack 12 with items: ['0090017000_14062023028648', '0090017000_14062023028648', '0090017000_14062023028648']
Stack 13 with items: ['0090017000_14062023028648', '0090017000_14062023028648', '0090017000_14062023028648']
Stack 14 with items: ['0090017000_14062023028648', '0090017000_14062023028648', '0090017000_14062023028648']
Stack 15 with items: ['0090017000_14062023016531', '0090017000_14062023016531', '0090017000_14062023016531']
Stack 16 with items: ['0090017000_14062023016531', '0090017000_14062023010433', '0090017000_14062023010433']
Stack 17 with items: ['0090017000_14062023016366', '0090017000_14062023016366', '0090017000_14062023016366']
Stack 18 with items: ['0090017000_14062023016366', '0090017000_14062023016366', '0090017000_14062023016366']
Stack 19 with items: ['0090017000_14062023016366', '0090017000_14062023016366', '0090017000_14062023016366']
Stack 20 with items: ['0090017000_14062023010433', '0090017000_14062023010433', '0090017000_14062023010433']
Stack 21 with items: ['0090017000_14062023010433', '0090017000_14062023010433', '0090017000_14062023010433']
Stack 22 with items: ['0090017000_14062023010433', '0090017000_14062023010433', '0090017000_14062023010433']
Stack 23 with items: ['0090017000_14062023009635', '0090017000_14062023009635', '0090017000_14062023009635']
Stack 24 with items: ['0090017000_14062023009635', '0090017000_14062023009635', '0090017000_14062023009635']
Stack 25 with items: ['0090017000_14062023008969', '0090017000_14062023008969', '0090017000_14062023008969']
Heuristic packed all stacks
