dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P205051941
Min2DVol: 30.290580000000006 [m2]
Stack 0 with items: ['0090017100_08062023000636', '0090017100_08062023000636']
Stack 1 with items: ['0090017100_08062023010301', '0090017100_08062023014668']
Stack 2 with items: ['0090017100_08062023027260', '0090017100_08062023013978']
Stack 3 with items: ['0090017100_08062023028128', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 4 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 5 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 6 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 7 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 8 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 9 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 10 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 11 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 12 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 13 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 14 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 15 with items: ['0090017100_08062023017473', '0090017100_08062023017473', '0090017100_08062023017473']
Stack 16 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 17 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 18 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 19 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 20 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 21 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 22 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 23 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 24 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 25 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 26 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 27 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 28 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 29 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 30 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 31 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 32 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 33 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 34 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 35 with items: ['0090017100_08062023012003', '0090017100_08062023012003', '0090017100_08062023012003']
Stack 36 with items: ['0090017100_08062023011812', '0090017100_08062023011812']
Stack 37 with items: ['0090017100_08062023017231', '0090017100_08062023017231', '0090017100_08062023017231']
Stack 38 with items: ['0090017100_08062023017231', '0090017100_08062023017231', '0090017100_08062023017231']
Stack 39 with items: ['0090017100_08062023017231', '0090017100_08062023017231', '0090017100_08062023017231']
Stack 40 with items: ['0090017100_08062023017231', '0090017100_08062023017231']
Stack 41 with items: ['0090017100_08062023017231', '0090017100_08062023017231', '0090017100_08062023017231']
Stack 42 with items: ['0090017100_08062023017231', '0090017100_08062023017231', '0090017100_08062023017231']
Heuristic packed all stacks
