dataset: X
instance: CI4
+-----------+
2D Packing Heuristic in Truck P194414803
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 1 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 2 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 3 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 4 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 5 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 6 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 7 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 8 with items: ['0090016800_14062023042745', '0090016800_14062023042745']
Stack 9 with items: ['0090016800_14062023042745', '0090016800_14062023035454']
Stack 10 with items: ['0090016800_14062023035454', '0090016800_14062023035454']
Stack 11 with items: ['0090016800_14062023035454', '0090016800_14062023035454']
Stack 12 with items: ['0090016800_14062023035454', '0090016800_14062023035454']
Stack 13 with items: ['0090016800_14062023035454', '0090016800_14062023035454']
Stack 14 with items: ['0090016800_14062023035454', '0090016800_14062023035454']
Stack 15 with items: ['0090016800_14062023035454', '0090016800_14062023035454']
Stack 16 with items: ['0090016800_14062023035454', '0090016800_14062023024490']
Stack 17 with items: ['0090016800_14062023024490', '0090016800_14062023024490']
Stack 18 with items: ['0090016800_14062023024490', '0090016800_14062023022416']
Stack 19 with items: ['0090016800_14062023022416', '0090016800_14062023022416']
Stack 20 with items: ['0090016800_14062023022416', '0090016800_14062023022416']
Stack 21 with items: ['0090016800_14062023022416', '0090016800_14062023022416']
Stack 22 with items: ['0090016800_14062023022416', '0090016800_14062023022416']
Stack 23 with items: ['0090016800_14062023014003', '0090016800_14062023014003']
Stack 24 with items: ['0090016800_14062023014003', '0090016800_14062023007216']
Stack 25 with items: ['0090016800_14062023007216', '0090016800_14062023007216']
Heuristic packed all stacks
