dataset: X
instance: MA6
+-----------+
2D Packing Heuristic in Truck P178037701
Min2DVol: 27.375 [m2]
Stack 0 with items: ['0090016200_14062023001002', '0090016200_14062023001002']
Stack 1 with items: ['0090016200_14062023023988', '0090016200_14062023023988']
Stack 2 with items: ['0090016200_14062023023988', '0090016200_14062023023988']
Stack 3 with items: ['0090016200_14062023023988', '0090016200_14062023023988']
Stack 4 with items: ['0090016200_14062023023988', '0090016200_14062023023988']
Stack 5 with items: ['0090016200_14062023023988', '0090016200_14062023023988']
Stack 6 with items: ['0090016200_14062023016057', '0090016200_14062023016057']
Stack 7 with items: ['0090016200_14062023016057', '0090016200_14062023016057']
Stack 8 with items: ['0090016200_14062023016057', '0090016200_14062023016057']
Stack 9 with items: ['0090016200_14062023016057', '0090016200_14062023016057']
Stack 10 with items: ['0090016200_14062023016057', '0090016200_14062023016057']
Stack 11 with items: ['0090016200_14062023019059', '0090016200_14062023033083']
Heuristic packed all stacks
