dataset: X
instance: BY3
+-----------+
2D Packing Heuristic in Truck P206062003
Min2DVol: 21.120000000000005 [m2]
Stack 0 with items: ['0090016900_08062023045615', '0090016900_08062023045615', '0090016900_08062023045615', '0090016900_08062023045615']
Stack 1 with items: ['0090016900_08062023045615', '0090016900_08062023045615', '0090016900_08062023045615', '0090016900_08062023045615']
Stack 2 with items: ['0090016900_08062023045615', '0090016900_08062023045615', '0090016900_08062023045615', '0090016900_08062023045615']
Stack 3 with items: ['0090016900_08062023045615', '0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023045615']
Stack 4 with items: ['0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023036494']
Stack 5 with items: ['0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023036494']
Stack 6 with items: ['0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023036494', '0090016900_08062023036494']
Stack 7 with items: ['0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830']
Stack 8 with items: ['0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830']
Stack 9 with items: ['0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830']
Stack 10 with items: ['0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830', '0090016900_08062023015830']
Heuristic packed all stacks
