dataset: X
instance: SA4
+-----------+
2D Packing Heuristic in Truck P178051501
Min2DVol: 31.014180000000003 [m2]
Stack 0 with items: ['0090017100_14062023013377', '0090017100_14062023028459']
Stack 1 with items: ['0090017100_14062023005962', '0090017100_14062023027021']
Stack 2 with items: ['0090017100_14062023009324', '0090017100_14062023026899']
Stack 3 with items: ['0090017100_14062023026676', '0090017100_14062023024346']
Stack 4 with items: ['0090017100_14062023019169', '0090017100_14062023019169']
Stack 5 with items: ['0090017100_14062023019169', '0090017100_14062023019169']
Stack 6 with items: ['0090017100_14062023019169', '0090017100_14062023019006']
Stack 7 with items: ['0090017100_14062023019006', '0090017100_14062023019006']
Stack 8 with items: ['0090017100_14062023019006', '0090017100_14062023019006']
Stack 9 with items: ['0090017100_14062023019006', '0090017100_14062023008660']
Stack 10 with items: ['0090017100_14062023008660', '0090017100_14062023008660']
Stack 11 with items: ['0090017100_14062023008660', '0090017100_14062023008660']
Stack 12 with items: ['0090017100_14062023008660', '0090017100_14062023008190']
Stack 13 with items: ['0090017100_14062023008190', '0090017100_14062023008190']
Stack 14 with items: ['0090017100_14062023008190', '0090017100_14062023008190']
Heuristic packed all stacks
