dataset: C
instance: MA3
+-----------+
2D Packing Heuristic in Truck P094036805
Min2DVol: 32.77269299999998 [m2]
Stack 0 with items: ['0090016200_28022023032918', '0090016200_28022023032918']
Stack 1 with items: ['0090016200_28022023028533', '0090016200_28022023028455']
Stack 2 with items: ['0090016200_28022023028455', '0090016200_28022023026036']
Stack 3 with items: ['0090016200_28022023026036', '0090016200_28022023021627']
Stack 4 with items: ['0090016200_28022023021627', '0090016200_28022023019860']
Stack 5 with items: ['0090016200_28022023019860', '0090016200_28022023014594']
Stack 6 with items: ['0090016200_28022023014594', '0090016200_28022023008665']
Stack 7 with items: ['0090016200_28022023008665', '0090016200_28022023008665']
Stack 8 with items: ['0090016200_28022023005855', '0090016200_28022023005062']
Stack 9 with items: ['0090016200_28022023005062', '0090016200_28022023001871']
Stack 10 with items: ['0090016200_28022023012732', '0090016200_28022023012732', '0090016200_28022023012732']
Stack 11 with items: ['0090016200_28022023007744', '0090016200_28022023012732', '0090016200_28022023012732']
Stack 12 with items: ['0090016200_28022023012732', '0090016200_28022023007744', '0090016200_28022023012732']
Stack 13 with items: ['0090016200_28022023007744', '0090016200_28022023007744', '0090016200_28022023007744']
Stack 14 with items: ['0090016200_28022023007744', '0090016200_28022023007744', '0090016200_28022023007744']
Stack 15 with items: ['0090016200_28022023007744', '0090016200_28022023012732', '0090016200_28022023012732']
Stack 16 with items: ['0090016200_28022023023164', '0090016200_28022023023164', '0090016200_28022023023164']
Stack 17 with items: ['0090016200_28022023023164', '0090016200_28022023023164', '0090016200_28022023023164']
Stack 18 with items: ['0090016200_28022023017385', '0090016200_28022023017385', '0090016200_28022023017385']
Stack 19 with items: ['0090016200_28022023014465', '0090016200_28022023017385', '0090016200_28022023017385']
Stack 20 with items: ['0090016200_28022023017385', '0090016200_28022023023164', '0090016200_28022023023164']
Stack 21 with items: ['0090016200_28022023017385', '0090016200_28022023012344', '0090016200_28022023012344']
Stack 22 with items: ['0090016200_28022023017385', '0090016200_28022023011809', '0090016200_28022023017385']
Stack 23 with items: ['0090016200_28022023017385', '0090016200_28022023017385', '0090016200_28022023017385']
Stack 24 with items: ['0090016200_28022023017385', '0090016200_28022023017385', '0090016200_28022023017385']
Stack 25 with items: ['0090016200_28022023011809', '0090016200_28022023017385', '0090016200_28022023017385']
Stack 26 with items: ['0090016200_28022023016152', '0090016200_28022023016152', '0090016200_28022023023164']
Stacks not packed:
Stack 15 missing: ['0090016200_28022023007744', '0090016200_28022023012732', '0090016200_28022023012732']
