dataset: A
instance: VA
+-----------+
2D Packing Heuristic in Truck P241581501
Min2DVol: 32.45417999999999 [m2]
Stack 0 with items: ['0091017300_03072022001770', '0091017300_03072022004827', '0091017300_03072022006747', '0091017300_03072022009253']
Stack 1 with items: ['0091017300_03072022014455', '0091017300_03072022014455']
Stack 2 with items: ['0091017300_03072022014455', '0091017300_03072022014354']
Stack 3 with items: ['0091017300_03072022014989', '0091017300_03072022014989', '0091017300_03072022014989']
Stack 4 with items: ['0091017300_03072022014989', '0091017300_03072022012975', '0091017300_03072022014989']
Stack 5 with items: ['0091017300_03072022012975', '0091017300_03072022012975', '0091017300_03072022012975']
Stack 6 with items: ['0091017300_03072022012975', '0091017300_03072022012975', '0091017300_03072022012975']
Stack 7 with items: ['0091017300_03072022012975', '0091017300_03072022012975', '0091017300_03072022012975']
Stack 8 with items: ['0091017300_03072022012975', '0091017300_03072022012975', '0091017300_03072022012975']
Stack 9 with items: ['0091017300_03072022012975', '0091017300_03072022012975', '0091017300_03072022012975']
Stack 10 with items: ['0091017300_03072022012975', '0091017300_03072022012975', '0091017300_03072022012975']
Stack 11 with items: ['0091017300_03072022005441', '0091017300_03072022005441', '0091017300_03072022005441']
Stack 12 with items: ['0091017300_03072022005441', '0091017300_03072022005441', '0091017300_03072022005441']
Stack 13 with items: ['0091017300_03072022005441', '0091017300_03072022005441', '0091017300_03072022005441']
Stack 14 with items: ['0091017300_03072022005441', '0091017300_03072022005441', '0091017300_03072022005441']
Stack 15 with items: ['0091017300_03072022005882', '0091017300_03072022008805', '0091017300_03072022008805']
Stack 16 with items: ['0091017300_03072022008805', '0091017300_03072022008805', '0091017300_03072022008805']
Stack 17 with items: ['0091017300_03072022005882', '0091017300_03072022008805', '0091017300_03072022008805']
Stack 18 with items: ['0091017300_03072022005882', '0091017300_03072022005882', '0091017300_03072022005882']
Stack 19 with items: ['0091017300_03072022005882', '0091017300_03072022011377', '0091017300_03072022011377']
Stack 20 with items: ['0091017300_03072022005882', '0091017300_03072022008805', '0091017300_03072022008805']
Stack 21 with items: ['0091017300_03072022011377', '0091017300_03072022005882', '0091017300_03072022011377']
Stack 22 with items: ['0091017300_03072022008805', '0091017300_03072022005882', '0091017300_03072022005882']
Stack 23 with items: ['0091017300_03072022008805', '0091017300_03072022008805', '0091017300_03072022008805']
Stack 24 with items: ['0091017300_03072022011377', '0091017300_03072022011377', '0091017300_03072022011377']
Stack 25 with items: ['0091017300_03072022011377', '0091017300_03072022011377', '0091017300_03072022011377']
Stack 26 with items: ['0091017300_03072022008805', '0091017300_03072022008805', '0091017300_03072022008805']
Stacks not packed:
Stack 13 missing: ['0091017300_03072022005441', '0091017300_03072022005441', '0091017300_03072022005441']
Stack 14 missing: ['0091017300_03072022005441', '0091017300_03072022005441', '0091017300_03072022005441']
