dataset: X
instance: RM7
+-----------+
2D Packing Heuristic in Truck P188390505
Min2DVol: 33.696000000000005 [m2]
Stack 0 with items: ['0090038200_14062023023077', '0090038200_14062023023077']
Stack 1 with items: ['0090038200_14062023023077', '0090038200_14062023023077']
Stack 2 with items: ['0090038200_14062023023077', '0090038200_14062023023077']
Stack 3 with items: ['0090038200_14062023023077', '0090038200_14062023023077']
Stack 4 with items: ['0090038200_14062023010083', '0090038200_14062023010083']
Stack 5 with items: ['0090038200_14062023010083', '0090038200_14062023010083']
Stack 6 with items: ['0090038200_14062023010083', '0090038200_14062023010083']
Stack 7 with items: ['0090038200_14062023009061', '0090038200_14062023006777']
Stack 8 with items: ['0090038200_14062023002285', '0090038200_14062023002285']
Stacks not packed:
Stack 7 missing: ['0090038200_14062023009061', '0090038200_14062023006777']
