dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P070038651
Min2DVol: 28.919999999999995 [m2]
Stack 0 with items: ['0090016200_27022023009368', '0090016200_27022023032622', '0090016200_27022023033136']
Stack 1 with items: ['0090016200_27022023034938', '0090016200_27022023027670']
Stack 2 with items: ['0090016200_27022023010919', '0090016200_27022023010919']
Stack 3 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Stack 4 with items: ['0090016200_27022023029410', '0090016200_27022023027728']
Stack 5 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Stack 6 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Stack 7 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Stack 8 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Stack 9 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Stack 10 with items: ['0090016200_27022023029410', '0090016200_27022023029410']
Heuristic packed all stacks
