dataset: X
instance: MA5
+-----------+
2D Packing Heuristic in Truck P234039401
Min2DVol: 32.58611999999999 [m2]
Stack 0 with items: ['0090016200_14062023017616', '0090016200_14062023011226']
Stack 1 with items: ['0090016200_14062023016946', '0090016200_14062023011226']
Stack 2 with items: ['0090016200_14062023032035', '0090016200_14062023032035']
Stack 3 with items: ['0090016200_14062023032035', '0090016200_14062023032035']
Stack 4 with items: ['0090016200_14062023032035', '0090016200_14062023032035']
Stack 5 with items: ['0090016200_14062023032035', '0090016200_14062023032035']
Stack 6 with items: ['0090016200_14062023032035', '0090016200_14062023032035']
Stack 7 with items: ['0090016200_14062023032035', '0090016200_14062023032035']
Stack 8 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 9 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 10 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 11 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 12 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 13 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 14 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 15 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stack 16 with items: ['0090016200_14062023023343', '0090016200_14062023023343']
Stacks not packed:
Stack 1 missing: ['0090016200_14062023016946', '0090016200_14062023011226']
