dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P189382409
Min2DVol: 31.254179999999998 [m2]
Stack 0 with items: ['0090038300_14062023011061', '0090038300_14062023008086']
Stack 1 with items: ['0090038300_14062023000405', '0090038300_14062023003276']
Stack 2 with items: ['0090038300_14062023003609', '0090038300_14062023003609']
Stack 3 with items: ['0090038300_14062023010653', '0090038300_14062023010653', '0090038300_14062023010653']
Stack 4 with items: ['0090038300_14062023009022', '0090038300_14062023009022', '0090038300_14062023009022']
Stack 5 with items: ['0090038300_14062023009022', '0090038300_14062023009022', '0090038300_14062023009022']
Stack 6 with items: ['0090038300_14062023009022', '0090038300_14062023009022', '0090038300_14062023009022']
Stack 7 with items: ['0090038300_14062023009022', '0090038300_14062023009022', '0090038300_14062023009022']
Stack 8 with items: ['0090038300_14062023009022', '0090038300_14062023008823', '0090038300_14062023008746']
Stack 9 with items: ['0090038300_14062023008746', '0090038300_14062023006683', '0090038300_14062023005440']
Stack 10 with items: ['0090038300_14062023005248', '0090038300_14062023005248', '0090038300_14062023005248']
Stack 11 with items: ['0090038300_14062023005248', '0090038300_14062023005248', '0090038300_14062023005248']
Stack 12 with items: ['0090038300_14062023004704', '0090038300_14062023004009', '0090038300_14062023003968']
Stack 13 with items: ['0090038300_14062023003651', '0090038300_14062023001499', '0090038300_14062023003651']
Stack 14 with items: ['0090038300_14062023001499', '0090038300_14062023000675', '0090038300_14062023000675']
Stack 15 with items: ['0090038300_14062023000675', '0090038300_14062023000675', '0090038300_14062023000675']
Stack 16 with items: ['0090038300_14062023000675', '0090038300_14062023000675', '0090038300_14062023000675']
Stack 17 with items: ['0090038300_14062023000675', '0090038300_14062023000675', '0090038300_14062023000675']
Stack 18 with items: ['0090038300_14062023007693', '0090038300_14062023009640', '0090038300_14062023009640']
Stack 19 with items: ['0090038300_14062023009640', '0090038300_14062023009640', '0090038300_14062023009640']
Stack 20 with items: ['0090038300_14062023009640', '0090038300_14062023004108', '0090038300_14062023004108']
Stack 21 with items: ['0090038300_14062023009640', '0090038300_14062023009640', '0090038300_14062023009640']
Stack 22 with items: ['0090038300_14062023009640', '0090038300_14062023007693', '0090038300_14062023009640']
Heuristic packed all stacks
