dataset: C
instance: TA2
+-----------+
2D Packing Heuristic in Truck P098384815
Min2DVol: 15.599999999999996 [m2]
Stack 0 with items: ['0090038300_28022023028061', '0090038300_28022023025915', '0090038300_28022023025915']
Stack 1 with items: ['0090038300_28022023025915', '0090038300_28022023025915', '0090038300_28022023025915']
Stack 2 with items: ['0090038300_28022023025915', '0090038300_28022023025915', '0090038300_28022023025915']
Stack 3 with items: ['0090038300_28022023023735', '0090038300_28022023021265', '0090038300_28022023021265']
Stack 4 with items: ['0090038300_28022023021265', '0090038300_28022023021265', '0090038300_28022023021265']
Stack 5 with items: ['0090038300_28022023021265', '0090038300_28022023021265', '0090038300_28022023021265']
Stack 6 with items: ['0090038300_28022023021191', '0090038300_28022023019087', '0090038300_28022023019087']
Stack 7 with items: ['0090038300_28022023019087', '0090038300_28022023019087', '0090038300_28022023019087']
Stack 8 with items: ['0090038300_28022023019087', '0090038300_28022023019087', '0090038300_28022023019087']
Stack 9 with items: ['0090038300_28022023007646', '0090038300_28022023007646', '0090038300_28022023007646']
Stack 10 with items: ['0090038300_28022023007646', '0090038300_28022023007646', '0090038300_28022023007646']
Stack 11 with items: ['0090038300_28022023007646', '0090038300_28022023007646', '0090038300_28022023007646']
Stack 12 with items: ['0090038300_28022023007646', '0090038300_28022023007646', '0090038300_28022023007646']
Heuristic packed all stacks
