dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P207056405
Min2DVol: 31.41373499999998 [m2]
Stack 0 with items: ['0090017100_08062023024954', '0090017100_08062023008084']
Stack 1 with items: ['0090017100_08062023004605', '0090017100_08062023024724']
Stack 2 with items: ['0090017100_08062023005946', '0090017100_08062023006591']
Stack 3 with items: ['0090017100_08062023024954', '0090017100_08062023002869']
Stack 4 with items: ['0090017100_08062023002388', '0090017100_08062023002388']
Stack 5 with items: ['0090017100_08062023004605', '0090017100_08062023024954']
Stack 6 with items: ['0090017100_08062023023101', '0090017100_08062023023101']
Stack 7 with items: ['0090017100_08062023027934', '0090017100_08062023026011', '0090017100_08062023026011']
Stack 8 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 9 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 10 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 11 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 12 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 13 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 14 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 15 with items: ['0090017100_08062023025088', '0090017100_08062023025088', '0090017100_08062023025088']
Stack 16 with items: ['0090017100_08062023025088', '0090017100_08062023010740', '0090017100_08062023010740']
Stack 17 with items: ['0090017100_08062023010740', '0090017100_08062023010740', '0090017100_08062023010740']
Stack 18 with items: ['0090017100_08062023010740', '0090017100_08062023010740', '0090017100_08062023010740']
Stack 19 with items: ['0090017100_08062023010740', '0090017100_08062023008775', '0090017100_08062023008775']
Stack 20 with items: ['0090017100_08062023007775', '0090017100_08062023005844', '0090017100_08062023007775']
Stack 21 with items: ['0090017100_08062023014998', '0090017100_08062023014998', '0090017100_08062023023144']
Stack 22 with items: ['0090017100_08062023014998', '0090017100_08062023014998', '0090017100_08062023029298']
Stack 23 with items: ['0090017100_08062023014998', '0090017100_08062023014998', '0090017100_08062023014998']
Stack 24 with items: ['0090017100_08062023024206', '0090017100_08062023024206', '0090017100_08062023029298']
Stack 25 with items: ['0090017100_08062023029298', '0090017100_08062023023144', '0090017100_08062023029298']
Heuristic packed all stacks
