dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P083056103
Min2DVol: 31.43179499999999 [m2]
Stack 0 with items: ['0090017100_28022023001797', '0090017100_28022023020940']
Stack 1 with items: ['0090017100_28022023015477', '0090017100_28022023004985']
Stack 2 with items: ['0090017100_28022023026734', '0090017100_28022023015477']
Stack 3 with items: ['0090017100_28022023000164', '0090017100_28022023000164']
Stack 4 with items: ['0090017100_28022023000123', '0090017100_28022023000164']
Stack 5 with items: ['0090017100_28022023000718', '0090017100_28022023027063']
Stack 6 with items: ['0090017100_28022023026336', '0090017100_28022023000718']
Stack 7 with items: ['0090017100_28022023015477', '0090017100_28022023000792']
Stack 8 with items: ['0090017100_28022023015171', '0090017100_28022023015171', '0090017100_28022023015171']
Stack 9 with items: ['0090017100_28022023001366', '0090017100_28022023005589', '0090017100_28022023005589']
Stack 10 with items: ['0090017100_28022023026062', '0090017100_28022023015171', '0090017100_28022023026062']
Stack 11 with items: ['0090017100_28022023015171', '0090017100_28022023015171', '0090017100_28022023015171']
Stack 12 with items: ['0090017100_28022023023348', '0090017100_28022023023348', '0090017100_28022023023348']
Stack 13 with items: ['0090017100_28022023028928', '0090017100_28022023028928', '0090017100_28022023028928']
Stack 14 with items: ['0090017100_28022023028928', '0090017100_28022023028376', '0090017100_28022023028156']
Stack 15 with items: ['0090017100_28022023028156', '0090017100_28022023026089', '0090017100_28022023026089']
Stack 16 with items: ['0090017100_28022023026089', '0090017100_28022023026089', '0090017100_28022023026089']
Stack 17 with items: ['0090017100_28022023026089', '0090017100_28022023026089', '0090017100_28022023026089']
Stack 18 with items: ['0090017100_28022023026089', '0090017100_28022023026089', '0090017100_28022023026089']
Stack 19 with items: ['0090017100_28022023024713', '0090017100_28022023016862', '0090017100_28022023016862']
Stack 20 with items: ['0090017100_28022023016862', '0090017100_28022023016862', '0090017100_28022023016862']
Stack 21 with items: ['0090017100_28022023016862', '0090017100_28022023016862', '0090017100_28022023016862']
Stack 22 with items: ['0090017100_28022023013290', '0090017100_28022023013290', '0090017100_28022023013290']
Stack 23 with items: ['0090017100_28022023013290', '0090017100_28022023006048', '0090017100_28022023006048']
Stack 24 with items: ['0090017100_28022023006048', '0090017100_28022023006048', '0090017100_28022023006048']
Stack 25 with items: ['0090017100_28022023006048', '0090017100_28022023006048', '0090017100_28022023006048']
Heuristic packed all stacks
