dataset: C
instance: TA2
+-----------+
2D Packing Heuristic in Truck P075386003
Min2DVol: 24.720000000000006 [m2]
Stack 0 with items: ['0090038300_28022023028632', '0090038300_28022023028632', '0090038300_28022023028632']
Stack 1 with items: ['0090038300_28022023028632', '0090038300_28022023028632', '0090038300_28022023028632']
Stack 2 with items: ['0090038300_28022023028632', '0090038300_28022023017868', '0090038300_28022023028632']
Stack 3 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 4 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 5 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 6 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 7 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 8 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 9 with items: ['0090038300_28022023017868', '0090038300_28022023017868', '0090038300_28022023017868']
Stack 10 with items: ['0090038300_28022023017868', '0090038300_28022023010289', '0090038300_28022023006634']
Stack 11 with items: ['0090038300_28022023006997', '0090038300_28022023006997', '0090038300_28022023006997']
Stack 12 with items: ['0090038300_28022023006997', '0090038300_28022023006997', '0090038300_28022023006997']
Stack 13 with items: ['0090038300_28022023006997', '0090038300_28022023006997', '0090038300_28022023006997']
Stack 14 with items: ['0090038300_28022023006997', '0090038300_28022023006997', '0090038300_28022023006997']
Stack 15 with items: ['0090038300_28022023006997', '0090038300_28022023006997', '0090038300_28022023006997']
Stack 16 with items: ['0090038300_28022023023638', '0090038300_28022023006997', '0090038300_28022023006997']
Heuristic packed all stacks
