dataset: C
instance: TR
+-----------+
2D Packing Heuristic in Truck P109278203
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017000_27022023034524', '0090017000_27022023033818', '0090017000_27022023033818']
Stack 1 with items: ['0090017000_27022023033818', '0090017000_27022023033818', '0090017000_27022023033818']
Stack 2 with items: ['0090017000_27022023033818', '0090017000_27022023033818', '0090017000_27022023033818']
Stack 3 with items: ['0090017000_27022023033818', '0090017000_27022023032911', '0090017000_27022023030749']
Stack 4 with items: ['0090017000_27022023030749', '0090017000_27022023030749', '0090017000_27022023030749']
Stack 5 with items: ['0090017000_27022023030749', '0090017000_27022023030749', '0090017000_27022023030749']
Stack 6 with items: ['0090017000_27022023030749', '0090017000_27022023030749', '0090017000_27022023030749']
Stack 7 with items: ['0090017000_27022023030749', '0090017000_27022023030749', '0090017000_27022023030749']
Stack 8 with items: ['0090017000_27022023030749', '0090017000_27022023030749', '0090017000_27022023030749']
Stack 9 with items: ['0090017000_27022023030749', '0090017000_27022023028472', '0090017000_27022023028472']
Stack 10 with items: ['0090017000_27022023025986', '0090017000_27022023025986', '0090017000_27022023025986']
Stack 11 with items: ['0090017000_27022023025986', '0090017000_27022023025986', '0090017000_27022023025986']
Stack 12 with items: ['0090017000_27022023025986', '0090017000_27022023025986', '0090017000_27022023025986']
Stack 13 with items: ['0090017000_27022023025986', '0090017000_27022023025052', '0090017000_27022023025986']
Stack 14 with items: ['0090017000_27022023025052', '0090017000_27022023025052', '0090017000_27022023025052']
Stack 15 with items: ['0090017000_27022023025052', '0090017000_27022023025052', '0090017000_27022023025052']
Stack 16 with items: ['0090017000_27022023025052', '0090017000_27022023017927', '0090017000_27022023025052']
Stack 17 with items: ['0090017000_27022023017927', '0090017000_27022023016907', '0090017000_27022023014553']
Stack 18 with items: ['0090017000_27022023014553', '0090017000_27022023014553', '0090017000_27022023014553']
Stack 19 with items: ['0090017000_27022023007908', '0090017000_27022023007908', '0090017000_27022023007908']
Stack 20 with items: ['0090017000_27022023007908', '0090017000_27022023007908', '0090017000_27022023007908']
Stack 21 with items: ['0090017000_27022023007908', '0090017000_27022023007908', '0090017000_27022023007908']
Stack 22 with items: ['0090017000_27022023007908', '0090017000_27022023007908', '0090017000_27022023007908']
Stack 23 with items: ['0090017000_27022023007908', '0090017000_27022023007908', '0090017000_27022023007908']
Stack 24 with items: ['0090017000_27022023007908', '0090017000_27022023007908', '0090017000_27022023007908']
Stack 25 with items: ['0090017000_27022023007908', '0090017000_27022023005630', '0090017000_27022023005630']
Heuristic packed all stacks
