dataset: X
instance: SA6
+-----------+
2D Packing Heuristic in Truck P186156203
Min2DVol: 31.920000000000005 [m2]
Stack 0 with items: ['0090017100_14062023028896', '0090017100_14062023028896']
Stack 1 with items: ['0090017100_14062023028896', '0090017100_14062023028896']
Stack 2 with items: ['0090017100_14062023028896', '0090017100_14062023028896']
Stack 3 with items: ['0090017100_14062023028896', '0090017100_14062023028896']
Stack 4 with items: ['0090017100_14062023028896', '0090017100_14062023028896']
Stack 5 with items: ['0090017100_14062023028896', '0090017100_14062023028572']
Stack 6 with items: ['0090017100_14062023028572', '0090017100_14062023028572']
Stack 7 with items: ['0090017100_14062023028572', '0090017100_14062023028572']
Stack 8 with items: ['0090017100_14062023028572', '0090017100_14062023028572']
Stack 9 with items: ['0090017100_14062023028572', '0090017100_14062023028572']
Stack 10 with items: ['0090017100_14062023026321', '0090017100_14062023026321']
Stack 11 with items: ['0090017100_14062023020807', '0090017100_14062023020807']
Stack 12 with items: ['0090017100_14062023020807', '0090017100_14062023020807']
Stack 13 with items: ['0090017100_14062023011427', '0090017100_14062023011427']
Heuristic packed all stacks
