dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P203053509
Min2DVol: 32.76641999999999 [m2]
Stack 0 with items: ['0090017100_03072022010529', '0090017100_03072022010529']
Stack 1 with items: ['0090017100_03072022010529', '0090017100_03072022010529']
Stack 2 with items: ['0090017100_03072022010529', '0090017100_03072022010529']
Stack 3 with items: ['0090017100_03072022010529', '0090017100_03072022010529']
Stack 4 with items: ['0090017100_03072022000282', '0090017100_03072022000282']
Stack 5 with items: ['0090017100_03072022000282', '0090017100_03072022000282']
Stack 6 with items: ['0090017100_03072022000282', '0090017100_03072022000282']
Stack 7 with items: ['0090017100_03072022000308', '0090017100_03072022000308', '0090017100_03072022000308']
Stack 8 with items: ['0090017100_03072022000308', '0090017100_03072022000308', '0090017100_03072022000308']
Stack 9 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 10 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 11 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 12 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 13 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 14 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 15 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 16 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 17 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 18 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 19 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 20 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 21 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 22 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 23 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 24 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stack 25 with items: ['0090017100_03072022007026', '0090017100_03072022007026', '0090017100_03072022007026']
Stacks not packed:
Stack 8 missing: ['0090017100_03072022000308', '0090017100_03072022000308', '0090017100_03072022000308']
