dataset: X
instance: SA6
+-----------+
2D Packing Heuristic in Truck P193056111
Min2DVol: 31.254179999999987 [m2]
Stack 0 with items: ['0090017100_14062023002590', '0090017100_14062023010642']
Stack 1 with items: ['0090017100_14062023010642', '0090017100_14062023016745']
Stack 2 with items: ['0090017100_14062023005672', '0090017100_14062023010642']
Stack 3 with items: ['0090017100_14062023022853', '0090017100_14062023022853', '0090017100_14062023022853']
Stack 4 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 5 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 6 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 7 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 8 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 9 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 10 with items: ['0090017100_14062023015492', '0090017100_14062023015492', '0090017100_14062023015492']
Stack 11 with items: ['0090017100_14062023015492', '0090017100_14062023013957', '0090017100_14062023012827']
Stack 12 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 13 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 14 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 15 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 16 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 17 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 18 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 19 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 20 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 21 with items: ['0090017100_14062023012827', '0090017100_14062023012827', '0090017100_14062023012827']
Stack 22 with items: ['0090017100_14062023012827', '0090017100_14062023009299', '0090017100_14062023012827']
Stack 23 with items: ['0090017100_14062023009299', '0090017100_14062023009299', '0090017100_14062023009299']
Stack 24 with items: ['0090017100_14062023009299', '0090017100_14062023005746', '0090017100_14062023005746']
Stack 25 with items: ['0090017100_14062023005746', '0090017100_14062023005746', '0090017100_14062023005746']
Heuristic packed all stacks
