dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P193421707
Min2DVol: 26.039999999999996 [m2]
Stack 0 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 1 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 2 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 3 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 4 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 5 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 6 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 7 with items: ['0090017000_14062023014917', '0090017000_14062023014917']
Stack 8 with items: ['0090017000_14062023014145', '0090017000_14062023008024']
Stack 9 with items: ['0090017000_14062023008024', '0090017000_14062023008024']
Stack 10 with items: ['0090017000_14062023008024', '0090017000_14062023008024']
Stack 11 with items: ['0090017000_14062023008024', '0090017000_14062023008024']
Stack 12 with items: ['0090017000_14062023008024', '0090017000_14062023008024']
Stack 13 with items: ['0090017000_14062023008024', '0090017000_14062023008024']
Heuristic packed all stacks
