dataset: C
instance: PA
+-----------+
2D Packing Heuristic in Truck P117590603
Min2DVol: 30.858060000000002 [m2]
Stack 0 with items: ['0091017200_27022023002829']
Stack 1 with items: ['0091017200_27022023004742', '0091017200_27022023041190', '0091017200_27022023045229']
Stack 2 with items: ['0091017200_27022023008633']
Stack 3 with items: ['0091017200_27022023058158', '0091017200_27022023058158']
Stack 4 with items: ['0091017200_27022023058158', '0091017200_27022023035098']
Stack 5 with items: ['0091017200_27022023035098', '0091017200_27022023035098']
Stack 6 with items: ['0091017200_27022023035098', '0091017200_27022023035098']
Stack 7 with items: ['0091017200_27022023035098', '0091017200_27022023035098']
Stack 8 with items: ['0091017200_27022023035098', '0091017200_27022023035098']
Stack 9 with items: ['0091017200_27022023016395', '0091017200_27022023016395']
Stack 10 with items: ['0091017200_27022023016395', '0091017200_27022023016395']
Stack 11 with items: ['0091017200_27022023016395', '0091017200_27022023016395']
Stack 12 with items: ['0091017200_27022023016395', '0091017200_27022023013550']
Heuristic packed all stacks
