dataset: X
instance: TR4
+-----------+
2D Packing Heuristic in Truck P223420405
Min2DVol: 31.698059999999998 [m2]
Stack 0 with items: ['0090017000_14062023041317', '0090017000_14062023000191']
Stack 1 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 2 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 3 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 4 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 5 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 6 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 7 with items: ['0090017000_14062023039054', '0090017000_14062023039054', '0090017000_14062023039054']
Stack 8 with items: ['0090017000_14062023039054', '0090017000_14062023038671', '0090017000_14062023038671']
Stack 9 with items: ['0090017000_14062023038554', '0090017000_14062023038554', '0090017000_14062023038554']
Stack 10 with items: ['0090017000_14062023037612', '0090017000_14062023037612', '0090017000_14062023037612']
Stack 11 with items: ['0090017000_14062023037612', '0090017000_14062023036840', '0090017000_14062023037612']
Stack 12 with items: ['0090017000_14062023036840', '0090017000_14062023031792', '0090017000_14062023025947']
Stack 13 with items: ['0090017000_14062023025947', '0090017000_14062023025947', '0090017000_14062023025947']
Stack 14 with items: ['0090017000_14062023021291', '0090017000_14062023021291', '0090017000_14062023021291']
Stack 15 with items: ['0090017000_14062023017840', '0090017000_14062023017840', '0090017000_14062023017840']
Stack 16 with items: ['0090017000_14062023017840', '0090017000_14062023010320', '0090017000_14062023017840']
Stack 17 with items: ['0090017000_14062023010320', '0090017000_14062023010320', '0090017000_14062023010320']
Stack 18 with items: ['0090017000_14062023010320', '0090017000_14062023010320', '0090017000_14062023010320']
Stack 19 with items: ['0090017000_14062023001083', '0090017000_14062023001083', '0090017000_14062023001083']
Stack 20 with items: ['0090017000_14062023002205', '0090017000_14062023019881', '0090017000_14062023019881']
Stack 21 with items: ['0090017000_14062023002205', '0090017000_14062023019881', '0090017000_14062023031178']
Stack 22 with items: ['0090017000_14062023002205', '0090017000_14062023019881', '0090017000_14062023031178']
Stack 23 with items: ['0090017000_14062023031178', '0090017000_14062023019881', '0090017000_14062023019881']
Heuristic packed all stacks
