dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P086386101
Min2DVol: 31.752239999999993 [m2]
Stack 0 with items: ['0090038300_28022023003650', '0090038300_28022023003650']
Stack 1 with items: ['0090038300_28022023003650', '0090038300_28022023008331']
Stack 2 with items: ['0090038300_28022023000722', '0090038300_28022023008331']
Stack 3 with items: ['0090038300_28022023008331', '0090038300_28022023008331']
Stack 4 with items: ['0090038300_28022023016214', '0090038300_28022023016214', '0090038300_28022023016214']
Stack 5 with items: ['0090038300_28022023016214', '0090038300_28022023016214', '0090038300_28022023016214']
Stack 6 with items: ['0090038300_28022023016214', '0090038300_28022023014241', '0090038300_28022023016214']
Stack 7 with items: ['0090038300_28022023014241', '0090038300_28022023014163', '0090038300_28022023014163']
Stack 8 with items: ['0090038300_28022023014163', '0090038300_28022023014163', '0090038300_28022023014163']
Stack 9 with items: ['0090038300_28022023014163', '0090038300_28022023014163', '0090038300_28022023014163']
Stack 10 with items: ['0090038300_28022023014163', '0090038300_28022023014163', '0090038300_28022023014163']
Stack 11 with items: ['0090038300_28022023014163', '0090038300_28022023014163', '0090038300_28022023014163']
Stack 12 with items: ['0090038300_28022023014163', '0090038300_28022023013955', '0090038300_28022023013955']
Stack 13 with items: ['0090038300_28022023013955', '0090038300_28022023013955', '0090038300_28022023013955']
Stack 14 with items: ['0090038300_28022023013955', '0090038300_28022023013955', '0090038300_28022023013955']
Stack 15 with items: ['0090038300_28022023013955', '0090038300_28022023013955', '0090038300_28022023013955']
Stack 16 with items: ['0090038300_28022023013955', '0090038300_28022023013955', '0090038300_28022023013955']
Stack 17 with items: ['0090038300_28022023013955', '0090038300_28022023006268', '0090038300_28022023006268']
Stack 18 with items: ['0090038300_28022023006268', '0090038300_28022023006268', '0090038300_28022023006268']
Stack 19 with items: ['0090038300_28022023006268', '0090038300_28022023006268', '0090038300_28022023006268']
Stack 20 with items: ['0090038300_28022023009190', '0090038300_28022023009190', '0090038300_28022023009190']
Stack 21 with items: ['0090038300_28022023022220', '0090038300_28022023022220', '0090038300_28022023022220']
Stack 22 with items: ['0090038300_28022023022220', '0090038300_28022023009190', '0090038300_28022023009190']
Stack 23 with items: ['0090038300_28022023009190', '0090038300_28022023022220', '0090038300_28022023022220']
Heuristic packed all stacks
