dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P086385107
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038300_28022023001589', '0090038300_28022023025904']
Stack 1 with items: ['0090038300_28022023025904', '0090038300_28022023004981', '0090038300_28022023004981']
Stack 2 with items: ['0090038300_28022023024077', '0090038300_28022023020843', '0090038300_28022023020843']
Stack 3 with items: ['0090038300_28022023020843', '0090038300_28022023020843', '0090038300_28022023020843']
Stack 4 with items: ['0090038300_28022023018542', '0090038300_28022023017757', '0090038300_28022023018542']
Stack 5 with items: ['0090038300_28022023017757', '0090038300_28022023017757', '0090038300_28022023017757']
Stack 6 with items: ['0090038300_28022023017757', '0090038300_28022023017757', '0090038300_28022023017757']
Stack 7 with items: ['0090038300_28022023014968', '0090038300_28022023014968', '0090038300_28022023014968']
Stack 8 with items: ['0090038300_28022023014968', '0090038300_28022023014968', '0090038300_28022023014968']
Stack 9 with items: ['0090038300_28022023014968', '0090038300_28022023010759', '0090038300_28022023014968']
Stack 10 with items: ['0090038300_28022023010759', '0090038300_28022023010759', '0090038300_28022023010759']
Stack 11 with items: ['0090038300_28022023010759', '0090038300_28022023009219', '0090038300_28022023009219']
Stack 12 with items: ['0090038300_28022023009219', '0090038300_28022023009219', '0090038300_28022023009219']
Stack 13 with items: ['0090038300_28022023009219', '0090038300_28022023008793', '0090038300_28022023009219']
Stack 14 with items: ['0090038300_28022023008793', '0090038300_28022023005922', '0090038300_28022023005922']
Stack 15 with items: ['0090038300_28022023005922', '0090038300_28022023005922', '0090038300_28022023005922']
Stack 16 with items: ['0090038300_28022023005922', '0090038300_28022023005922', '0090038300_28022023005922']
Stack 17 with items: ['0090038300_28022023005922', '0090038300_28022023004231', '0090038300_28022023005922']
Stack 18 with items: ['0090038300_28022023002707', '0090038300_28022023002707', '0090038300_28022023002707']
Stack 19 with items: ['0090038300_28022023002707', '0090038300_28022023002707', '0090038300_28022023002707']
Stack 20 with items: ['0090038300_28022023007139', '0090038300_28022023011659', '0090038300_28022023028496']
Stack 21 with items: ['0090038300_28022023028088', '0090038300_28022023028088', '0090038300_28022023028088']
Heuristic packed all stacks
