dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P192167103
Min2DVol: 23.868000000000006 [m2]
Stack 0 with items: ['0090016900_14062023034831', '0090016900_14062023034831', '0090016900_14062023034831', '0090016900_14062023034831']
Stack 1 with items: ['0090016900_14062023034831', '0090016900_14062023034831', '0090016900_14062023034831', '0090016900_14062023034831']
Stack 2 with items: ['0090016900_14062023034831', '0090016900_14062023022700', '0090016900_14062023034831', '0090016900_14062023034831']
Stack 3 with items: ['0090016900_14062023022700', '0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681']
Stack 4 with items: ['0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681']
Stack 5 with items: ['0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681']
Stack 6 with items: ['0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681', '0090016900_14062023021681']
Stack 7 with items: ['0090016900_14062023021681', '0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023021681']
Stack 8 with items: ['0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899']
Stack 9 with items: ['0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899']
Stack 10 with items: ['0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899']
Stack 11 with items: ['0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899', '0090016900_14062023006899']
Heuristic packed all stacks
