dataset: C
instance: PA
+-----------+
2D Packing Heuristic in Truck P107540801
Min2DVol: 32.19760000000001 [m2]
Stack 0 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 1 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 2 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 3 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 4 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 5 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 6 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 7 with items: ['0091017200_27022023055985', '0091017200_27022023055985']
Stack 8 with items: ['0091017200_27022023049814', '0091017200_27022023049814']
Stack 9 with items: ['0091017200_27022023049814', '0091017200_27022023049814']
Stack 10 with items: ['0091017200_27022023049814', '0091017200_27022023046579']
Stack 11 with items: ['0091017200_27022023046579', '0091017200_27022023046579']
Stack 12 with items: ['0091017200_27022023046579', '0091017200_27022023046579']
Stack 13 with items: ['0091017200_27022023042290', '0091017200_27022023042290']
Stack 14 with items: ['0091017200_27022023042290', '0091017200_27022023034701']
Stack 15 with items: ['0091017200_27022023034701', '0091017200_27022023034701']
Heuristic packed all stacks
