dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P104131001
Min2DVol: 31.21805999999999 [m2]
Stack 0 with items: ['0090016200_27022023032407', '0090016200_27022023032407', '0090016200_27022023032407']
Stack 1 with items: ['0090016200_27022023032407', '0090016200_27022023032407', '0090016200_27022023032407']
Stack 2 with items: ['0090016200_27022023032407', '0090016200_27022023032407', '0090016200_27022023032407']
Stack 3 with items: ['0090016200_27022023032407', '0090016200_27022023032407', '0090016200_27022023032407']
Stack 4 with items: ['0090016200_27022023032407', '0090016200_27022023032407', '0090016200_27022023032407']
Stack 5 with items: ['0090016200_27022023032407', '0090016200_27022023032407', '0090016200_27022023032407']
Stack 6 with items: ['0090016200_27022023024117', '0090016200_27022023024117', '0090016200_27022023024117']
Stack 7 with items: ['0090016200_27022023024117', '0090016200_27022023024117', '0090016200_27022023024117']
Stack 8 with items: ['0090016200_27022023024117', '0090016200_27022023024117', '0090016200_27022023024117']
Stack 9 with items: ['0090016200_27022023022614', '0090016200_27022023022614', '0090016200_27022023022614']
Stack 10 with items: ['0090016200_27022023022614', '0090016200_27022023022614', '0090016200_27022023022614']
Stack 11 with items: ['0090016200_27022023022614', '0090016200_27022023022614', '0090016200_27022023022614']
Stack 12 with items: ['0090016200_27022023022614', '0090016200_27022023022614', '0090016200_27022023022614']
Stack 13 with items: ['0090016200_27022023022614', '0090016200_27022023022614', '0090016200_27022023022614']
Stack 14 with items: ['0090016200_27022023022614', '0090016200_27022023022614', '0090016200_27022023022614']
Stack 15 with items: ['0090016200_27022023017487', '0090016200_27022023013838', '0090016200_27022023013838']
Stack 16 with items: ['0090016200_27022023013838', '0090016200_27022023013838', '0090016200_27022023013838']
Stack 17 with items: ['0090016200_27022023013838', '0090016200_27022023011252', '0090016200_27022023013838']
Stack 18 with items: ['0090016200_27022023011252', '0090016200_27022023011252', '0090016200_27022023011252']
Stack 19 with items: ['0090016200_27022023011252', '0090016200_27022023011252', '0090016200_27022023011252']
Stack 20 with items: ['0090016200_27022023011252', '0090016200_27022023011252', '0090016200_27022023011252']
Stack 21 with items: ['0090016200_27022023011252', '0090016200_27022023011252', '0090016200_27022023011252']
Stack 22 with items: ['0090016200_27022023011252', '0090016200_27022023011252', '0090016200_27022023011252']
Stack 23 with items: ['0090016200_27022023002290', '0090016200_27022023002290', '0090016200_27022023002290']
Stack 24 with items: ['0090016200_27022023002290', '0090016200_27022023001425', '0090016200_27022023002290']
Stack 25 with items: ['0090016200_27022023027304', '0090016200_27022023015544', '0090016200_27022023031610', '0090016200_27022023039688']
Heuristic packed all stacks
