dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P098385601
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 1 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 2 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 3 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 4 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 5 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 6 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 7 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 8 with items: ['0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739', '0090038300_27022023027739']
Stack 9 with items: ['0090038300_27022023027739', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023027739']
Stack 10 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 11 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 12 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 13 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 14 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 15 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 16 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 17 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 18 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 19 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 20 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 21 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 22 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 23 with items: ['0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318', '0090038300_27022023023318']
Stack 24 with items: ['0090038300_27022023023318', '0090038300_27022023022937', '0090038300_27022023022937', '0090038300_27022023017154']
Stack 25 with items: ['0090038300_27022023017154', '0090038300_27022023017154', '0090038300_27022023017154', '0090038300_27022023017154']
Heuristic packed all stacks
