dataset: X
instance: MT
+-----------+
2D Packing Heuristic in Truck P207317201
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 1 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 2 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 3 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 4 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 5 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 6 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 7 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 8 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 9 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 10 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 11 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 12 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 13 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 14 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 15 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 16 with items: ['0091017700_08062023005277', '0091017700_08062023005277', '0091017700_08062023005277']
Stack 17 with items: ['0091017700_08062023002835', '0091017700_08062023000624', '0091017700_08062023002835']
Stack 18 with items: ['0091017700_08062023000624', '0091017700_08062023000624', '0091017700_08062023000624']
Stack 19 with items: ['0091017700_08062023000624', '0091017700_08062023000624', '0091017700_08062023000624']
Stack 20 with items: ['0091017700_08062023000624', '0091017700_08062023000624', '0091017700_08062023000624']
Stack 21 with items: ['0091017700_08062023000624', '0091017700_08062023000624', '0091017700_08062023000624']
Stack 22 with items: ['0091017700_08062023000624', '0091017700_08062023000624', '0091017700_08062023000624']
Stack 23 with items: ['0091017700_08062023000624', '0091017700_08062023000624', '0091017700_08062023000624']
Stack 24 with items: ['0091017700_08062023000624', '0091017700_08062023000403', '0091017700_08062023000403']
Stack 25 with items: ['0091017700_08062023000403', '0091017700_08062023000403', '0091017700_08062023000403']
Heuristic packed all stacks
