dataset: X
instance: TR4
+-----------+
2D Packing Heuristic in Truck P194421705
Min2DVol: 30.119999999999994 [m2]
Stack 0 with items: ['0090017000_14062023018156', '0090017000_14062023018156', '0090017000_14062023018156']
Stack 1 with items: ['0090017000_14062023019145', '0090017000_14062023018156', '0090017000_14062023018156']
Stack 2 with items: ['0090017000_14062023019145', '0090017000_14062023019145', '0090017000_14062023019145']
Stack 3 with items: ['0090017000_14062023018156', '0090017000_14062023018156', '0090017000_14062023018156']
Stack 4 with items: ['0090017000_14062023019145', '0090017000_14062023019145', '0090017000_14062023019145']
Stack 5 with items: ['0090017000_14062023019145', '0090017000_14062023019145', '0090017000_14062023019145']
Stack 6 with items: ['0090017000_14062023044177', '0090017000_14062023041927']
Stack 7 with items: ['0090017000_14062023041927', '0090017000_14062023041927']
Stack 8 with items: ['0090017000_14062023041927', '0090017000_14062023041927']
Stack 9 with items: ['0090017000_14062023041927', '0090017000_14062023041927']
Stack 10 with items: ['0090017000_14062023041927', '0090017000_14062023041927']
Stack 11 with items: ['0090017000_14062023041927', '0090017000_14062023041927']
Stack 12 with items: ['0090017000_14062023041927', '0090017000_14062023041927']
Stack 13 with items: ['0090017000_14062023032843', '0090017000_14062023032843']
Stack 14 with items: ['0090017000_14062023032843', '0090017000_14062023032843']
Stack 15 with items: ['0090017000_14062023032843', '0090017000_14062023032843']
Heuristic packed all stacks
