dataset: C
instance: TR
+-----------+
2D Packing Heuristic in Truck P097424705
Min2DVol: 28.183932000000006 [m2]
Stack 0 with items: ['0090017000_27022023030824', '0090017000_27022023030824']
Stack 1 with items: ['0090017000_27022023030824', '0090017000_27022023030824']
Stack 2 with items: ['0090017000_27022023030824', '0090017000_27022023030824']
Stack 3 with items: ['0090017000_27022023030824', '0090017000_27022023030824']
Stack 4 with items: ['0090017000_27022023030824', '0090017000_27022023030824']
Stack 5 with items: ['0090017000_27022023030824', '0090017000_27022023015657']
Stack 6 with items: ['0090017000_27022023015657', '0090017000_27022023015657']
Stack 7 with items: ['0090017000_27022023015657', '0090017000_27022023015657']
Stack 8 with items: ['0090017000_27022023015657', '0090017000_27022023015657']
Stack 9 with items: ['0090017000_27022023015657', '0090017000_27022023006566']
Stack 10 with items: ['0090017000_27022023006566', '0090017000_27022023006566']
Stack 11 with items: ['0090017000_27022023006566', '0090017000_27022023006566']
Stack 12 with items: ['0090017000_27022023006566', '0090017000_27022023000173']
Stack 13 with items: ['0090017000_27022023000173', '0090017000_27022023000173']
Stack 14 with items: ['0090017000_27022023000173', '0090017000_27022023000173']
Stack 15 with items: ['0090017000_27022023000173', '0090017000_27022023000173']
Stack 16 with items: ['0090017000_27022023000173', '0090017000_27022023000173']
Stack 17 with items: ['0090017000_27022023000173', '0090017000_27022023000173']
Heuristic packed all stacks
