dataset: X
instance: BY2
+-----------+
2D Packing Heuristic in Truck P193162041
Min2DVol: 29.65380000000001 [m2]
Stack 0 with items: ['0090016900_08062023044790', '0090016900_08062023044790', '0090016900_08062023044790', '0090016900_08062023044790']
Stack 1 with items: ['0090016900_08062023044790', '0090016900_08062023042299', '0090016900_08062023044790', '0090016900_08062023044790']
Stack 2 with items: ['0090016900_08062023042299', '0090016900_08062023042299', '0090016900_08062023042299', '0090016900_08062023042299']
Stack 3 with items: ['0090016900_08062023026749', '0090016900_08062023026749', '0090016900_08062023026749', '0090016900_08062023026749']
Stack 4 with items: ['0090016900_08062023026749', '0090016900_08062023003064', '0090016900_08062023009162', '0090016900_08062023000527']
Stack 5 with items: ['0090016900_08062023000527', '0090016900_08062023000527', '0090016900_08062023000527', '0090016900_08062023000527']
Stack 6 with items: ['0090016900_08062023032874', '0090016900_08062023032874', '0090016900_08062023032874', '0090016900_08062023032874']
Stack 7 with items: ['0090016900_08062023025042', '0090016900_08062023025042', '0090016900_08062023025042', '0090016900_08062023025042']
Stack 8 with items: ['0090016900_08062023025042', '0090016900_08062023025042', '0090016900_08062023032874', '0090016900_08062023032874']
Stack 9 with items: ['0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919']
Stack 10 with items: ['0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919']
Stack 11 with items: ['0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919']
Stack 12 with items: ['0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023041805', '0090016900_08062023041805']
Stack 13 with items: ['0090016900_08062023029919', '0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805']
Stack 14 with items: ['0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919', '0090016900_08062023029919']
Stack 15 with items: ['0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805']
Stack 16 with items: ['0090016900_08062023040792', '0090016900_08062023040792', '0090016900_08062023040792', '0090016900_08062023040792']
Stack 17 with items: ['0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805']
Stack 18 with items: ['0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805']
Stack 19 with items: ['0090016900_08062023041805', '0090016900_08062023041805', '0090016900_08062023041805']
Heuristic packed all stacks
