dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P205215303
Min2DVol: 13.199999999999998 [m2]
Stack 0 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 1 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 2 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 3 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 4 with items: ['0090016900_14062023020695', '0090016900_14062023020695', '0090016900_14062023020695']
Stack 5 with items: ['0090016900_14062023002140', '0090016900_14062023002140', '0090016900_14062023002140']
Stack 6 with items: ['0090016900_14062023002140', '0090016900_14062023002140', '0090016900_14062023002140']
Stack 7 with items: ['0090016900_14062023002140', '0090016900_14062023002140', '0090016900_14062023002140']
Stack 8 with items: ['0090016900_14062023002140', '0090016900_14062023002140', '0090016900_14062023002140']
Stack 9 with items: ['0090016900_14062023002140', '0090016900_14062023002140', '0090016900_14062023002140']
Stack 10 with items: ['0090016900_14062023002140', '0090016900_14062023002140', '0090016900_14062023002140']
Heuristic packed all stacks
