dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P098404201
Min2DVol: 32.609555999999984 [m2]
Stack 0 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 1 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 2 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 3 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 4 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 5 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 6 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 7 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 8 with items: ['0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676', '0090016800_27022023020676']
Stack 9 with items: ['0090016800_27022023020676', '0090016800_27022023020565', '0090016800_27022023020565']
Stack 10 with items: ['0090016800_27022023020565', '0090016800_27022023020565', '0090016800_27022023020565']
Stack 11 with items: ['0090016800_27022023020565', '0090016800_27022023020565', '0090016800_27022023020565']
Stack 12 with items: ['0090016800_27022023012677', '0090016800_27022023012677', '0090016800_27022023012677']
Stack 13 with items: ['0090016800_27022023012677', '0090016800_27022023009930', '0090016800_27022023012677']
Stack 14 with items: ['0090016800_27022023001912']
Stack 15 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 16 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 17 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 18 with items: ['0090016800_27022023017467', '0090016800_27022023015942', '0090016800_27022023015942']
Stack 19 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 20 with items: ['0090016800_27022023017467', '0090016800_27022023006459', '0090016800_27022023017467']
Stack 21 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 22 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 23 with items: ['0090016800_27022023015942', '0090016800_27022023015942', '0090016800_27022023015942']
Stack 24 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 25 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stack 26 with items: ['0090016800_27022023006459', '0090016800_27022023006459', '0090016800_27022023006459']
Stacks not packed:
Stack 11 missing: ['0090016800_27022023020565', '0090016800_27022023020565', '0090016800_27022023020565']
