dataset: A
instance: TA
+-----------+
2D Packing Heuristic in Truck P246360153
Min2DVol: 29.343600000000002 [m2]
Stack 0 with items: ['0090038300_03072022008462', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 1 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 2 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 3 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 4 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 5 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 6 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 7 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 8 with items: ['0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 9 with items: ['0090038300_03072022004292', '0090038300_03072022000251', '0090038300_03072022000251', '0090038300_03072022004292']
Stack 10 with items: ['0090038300_03072022000251', '0090038300_03072022000251', '0090038300_03072022000251', '0090038300_03072022000251']
Stacks not packed:
Stack 0 missing: ['0090038300_03072022008462', '0090038300_03072022004292', '0090038300_03072022004292', '0090038300_03072022004292']
Stack 10 missing: ['0090038300_03072022000251', '0090038300_03072022000251', '0090038300_03072022000251', '0090038300_03072022000251']
